"RAMS CLOUGH HEAD BURNLEY W.W.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2961,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.81,8.07,4.40,4.59,3.48,3.97,5.79,4.59,9.99,2.41,5.89,
February,3.21,0.66,4.50,6.78,1.41,7.59,3.94,2.37,4.85,0.95,0.80,
March,4.20,3.37,3.21,2.07,1.53,1.69,2.05,4.19,3.90,1.09,2.87,
April,6.34,1.98,3.90,3.94,2.34,3.35,2.14,3.29,1.25,1.37,3.52,
May,5.57,2.64,2.10,3.86,5.01,4.04,3.98,1.45,1.69,2.83,1.95,
June,2.28,0.24,2.76,1.20,2.90,0.10,3.89,3.44,6.32,1.71,2.07,
July,6.98,2.12,5.15,5.60,4.24,1.92,2.54,3.65,1.63,2.98,5.89,
August,2.00,6.22,5.97,6.18,6.14,4.36,4.24,6.42,6.27,3.71,6.89,
September,2.79,2.08,4.47,6.09,5.35,3.74,3.48,5.68,0.90,1.44,3.91,
October,2.85,2.92,1.42,5.61,4.32,5.84,3.39,4.60,6.09,5.52,6.15,
November,2.61,2.49,2.86,6.39,2.48,2.63,7.61,4.35,6.09,7.87,5.80,
December,3.80,6.44,5.30,4.68,5.98,3.96,2.05,1.49,2.90,8.93,4.41,
Total,47.44,39.23,46.04,56.99,45.18,43.19,45.10,45.52,51.88,40.81,50.15,
Calc annual,47.44,39.23,46.04,56.99,45.18,43.19,45.10,45.52,51.88,40.81,50.15,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
