ENTWISTLE - new gauge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD723173,Long,-2.420552,Lat,53.65146,Elevation,700,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,1.99,4.48,3.83,2.4,1.75,4.28,8.23,8.25,3.9,5.28,5.1,5.31,2.7,7.5,2.54,4.56,3,6.1,1.88,5.01,5.75,4,8.08,4.81,3.47,4.62,6.2,5.61,8.58,5.31,5.95,4.69,4.06,7.03,6.2,14.59,2.71,7.33,,,,,,,,,,
February,,,,6.52,6.43,0.36,1.84,3.62,4.44,2.12,4.4,2.04,2.24,5.16,4.6,3,4.53,4.88,4.9,3.06,5.66,6.81,2.52,2.33,3.91,6.4,5.24,1.66,7.31,1.4,4.53,0.64,6.53,8.37,1.62,8.36,5.89,2.89,6.17,1.7,0.54,,,,,,,,,,
March,,,,1.63,4.96,5.25,8.57,5.39,3.34,3.2,0.76,4.95,3.5,6.27,2.96,4.56,4.62,2.86,4,3.98,1.23,2.81,7.46,6.32,6.12,2.4,1.77,3.39,2.13,7.14,4.75,4.21,3.86,2.32,2.16,2.46,3.01,7.18,4.07,2.06,3.15,,,,,,,,,,
April,,,,0.68,2.44,2.44,2.37,3.74,2.25,5.78,3.51,3.54,3.46,2.57,3.41,4.33,2.61,2.49,2.83,4.34,4.34,4.21,1.07,6.15,1.86,2.47,4.67,2.21,1.21,2.99,6.69,2.63,2.79,4.15,2.99,3.8,2.12,4.65,1.62,1.71,2.89,,,,,,,,,,
May,,,,2.4,4.05,1.41,0.69,2.54,3.74,3.65,2.32,1.6,4.02,5.23,3.18,0.8,4.73,5.39,3.89,3.14,4.25,2.02,3.45,4.28,3.01,1.78,2.71,2.07,2.9,2.14,7.6,3.75,2.57,4.91,6.56,5.43,4.84,2.17,1.39,4.03,4.18,,,,,,,,,,
June,,,,3.08,3.84,2.46,3.46,5.58,4.06,1.19,4.29,2.77,1.75,2.42,1.8,2.98,2.07,10.17,2.36,3.69,3.59,4.67,7.65,3.22,2.11,1.79,4.05,3.4,2.67,2.44,3.31,0.54,3.86,1.47,3.75,0.16,3.86,6.41,8.18,2.19,2.8,,,,,,,,,,
July,,,,3.94,5.2,6.38,3.77,2.32,1.12,3.71,3.06,3.17,5.07,4.75,2.1,2.87,2.54,3.96,6.33,7.58,6.62,0.4,5.74,1.27,6.19,4.47,2.98,2.92,4.94,2.15,8.01,2.34,5.49,5.45,6.01,2.66,3.92,5.29,2.91,4.48,6.06,,,,,,,,,,
August,,,,4.27,6.01,5.83,3.49,6.05,7.66,1.85,6.08,3.5,4.34,7.32,5.21,6.31,4.83,5.74,4.31,3.66,8.32,3.6,9.42,2.4,4.23,5.73,4.03,9.19,4.6,5.14,3.59,6.6,6.56,7.05,10.13,5.5,6.08,8.33,8.19,6.74,8.91,,,,,,,,,,
September,,,,6.64,0.56,2.05,10.85,6.4,1.7,8.04,3.24,1.43,2.74,6.62,2.07,3.25,2.04,1.58,5.38,3.99,0.53,4.95,2.85,2.41,5.65,1.2,3.43,3.6,15.11,3.14,3.66,1.94,5.84,6.46,6.1,5.9,5.35,8.06,1.25,3.01,4.44,,,,,,,,,,
October,,,,5.88,5.04,6.24,6.42,3.19,4.98,4.42,8.22,5.35,6.37,11.89,3.6,4.77,7.92,4.23,2.6,8.07,3.83,3.96,6.47,2.66,3.35,2.4,9.59,10.54,6.06,3.07,1.72,3.48,0.88,8.35,6.49,6.62,5,5.99,7.23,9.38,8.57,,,,,,,,,,
