"BRADFORD (HEATON RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3277,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.82,3.24,5.02,5.04,3.33,3.75,3.02,7.85,1.28,2.11,,
February,4.51,1.35,2.02,1.54,4.00,4.28,3.86,2.47,2.27,5.62,,
March,4.42,2.44,0.96,0.28,0.60,1.36,6.52,1.21,0.88,1.40,,
April,2.94,1.99,1.78,2.86,2.34,1.52,3.48,2.35,2.89,2.95,,
May,2.03,3.67,2.68,1.64,3.36,2.13,4.45,1.05,2.58,1.93,,
June,0.36,1.22,2.30,2.49,2.93,2.35,2.78,2.97,0.44,0.43,,
July,1.36,1.99,1.64,3.08,2.55,3.64,1.69,1.09,3.49,3.07,,
August,4.01,3.50,3.11,3.00,4.53,5.02,0.24,3.71,3.08,4.82,,
September,0.28,1.92,3.28,4.85,1.42,5.67,1.60,1.11,0.80,4.66,,
October,3.83,3.26,2.18,3.82,6.00,0.80,0.88,1.05,3.20,1.68,,
November,3.49,1.44,2.53,5.95,0.31,6.21,3.65,1.16,5.06,3.84,,
December,1.69,2.36,2.03,4.45,1.92,2.79,3.19,3.19,5.57,2.01,,
Total,32.74,28.38,29.53,39.00,33.29,39.52,35.36,29.21,31.54,34.52,,
Calc annual,32.74,28.38,29.53,39.00,33.29,39.52,35.36,29.21,31.54,34.52,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
