"KESTON BRADFIELD",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,390,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.41,2.05,0.44,1.90,2.65,1.72,0.54,2.28,0.50,2.53,,
February,0.97,0.05,1.61,3.47,1.60,0.40,0.33,2.15,1.22,2.30,,
March,2.54,2.01,1.71,0.55,0.95,1.46,3.06,3.87,1.40,0.61,,
April,2.11,0.69,1.03,0.14,2.14,1.50,0.76,0.88,1.18,2.55,,
May,1.51,3.08,0.97,0.46,1.41,0.80,0.17,1.67,3.05,1.51,,
June,2.35,1.63,4.02,0.63,2.18,0.21,3.50,1.87,1.49,1.16,,
July,4.19,4.36,2.51,2.15,3.44,3.29,2.25,1.02,0.51,0.69,,
August,2.25,4.36,3.64,0.45,3.01,1.40,2.01,2.68,1.09,0.99,,
September,0.72,0.80,1.92,1.26,1.79,0.92,7.15,2.58,0.34,2.86,,
October,1.23,6.76,4.79,3.80,4.50,2.94,3.73,0.49,3.48,2.01,,
November,2.24,2.86,2.69,2.30,4.50,3.85,1.79,1.17,3.43,4.87,,
December,0.87,3.55,1.55,2.58,1.60,2.68,3.49,2.59,2.44,1.60,,
Total,23.39,32.20,26.88,19.69,29.77,21.17,28.78,23.25,20.13,23.68,,
Calc annual,23.39,32.20,26.88,19.69,29.77,21.17,28.78,23.25,20.13,23.68,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
