Rainfall at,STRATHBLANE, MUGDOCK RESERVOIR
,
Station no,5378,
,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919
January,6.70,3.50,3.75,5.10,4.45,2.85,7.00,2.90,4.60,4.75,
February,4.65,7.50,3.50,3.45,4.75,5.05,4.50,1.10,7.50,0.50,
March,2.30,1.80,5.60,5.80,5.20,2.55,1.65,2.50,1.50,3.30,
April,4.05,3.00,2.10,3.40,2.95,3.55,4.00,1.60,0.65,2.20,
May,2.05,2.00,2.15,4.50,3.15,1.10,4.35,3.00,2.50,0.90,
June,1.70,2.90,5.05,3.10,1.00,2.95,3.20,2.90,1.30,3.70,
July,4.65,3.30,2.60,1.30,3.25,4.70,2.95,2.25,3.55,1.70,
August,9.10,3.00,4.05,1.75,6.50,2.40,3.95,4.20,3.25,2.80,
September,1.75,2.05,3.25,2.35,3.05,1.40,1.40,4.30,5.70,4.35,
October,2.70,3.45,6.30,2.25,1.80,3.45,7.45,6.55,5.60,1.10,
November,3.45,5.75,5.60,7.80,5.95,2.55,5.90,10.65,5.60,5.20,
December,5.60,7.10,8.10,5.00,6.05,4.40,5.90,3.20,5.55,7.10,
Total,48.70,45.35,52.05,45.80,48.10,36.95,52.25,45.15,47.30,37.60,
Calc annual,48.70,45.35,52.05,45.80,48.10,36.95,52.25,45.15,47.30,37.60,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,
