STRATHBLANE (MUGDOCK RESERVOIR),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5378,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.85,9.55,4.75,5.65,5.25,6.70,6.80,6.25,12.05,1.80,6.80,
February,7.70,2.20,4.45,4.75,1.20,4.05,5.95,3.95,5.70,2.00,0.35,
March,5.10,6.50,2.45,1.25,0.60,2.15,5.00,4.30,4.40,1.30,2.90,
April,2.10,1.20,1.75,3.85,2.95,5.35,2.55,4.00,1.70,0.85,1.55,
May,5.90,2.50,5.25,2.20,5.05,7.70,3.40,3.30,2.15,3.30,2.50,
June,2.55,0.70,2.00,1.40,2.90,1.00,2.90,5.55,5.40,3.25,3.20,
July,4.60,4.20,3.15,5.85,4.75,2.30,3.55,4.30,3.70,3.90,4.00,
August,5.25,6.90,3.00,6.20,5.00,4.50,4.40,7.15,5.80,7.55,6.20,
September,3.50,2.10,3.05,8.25,4.05,4.15,4.70,6.75,4.20,2.00,4.25,
October,1.85,5.10,2.65,7.75,3.55,3.95,6.80,6.15,7.90,6.90,6.40,
November,5.30,3.30,3.00,4.65,4.80,0.90,7.15,5.40,7.25,8.20,6.45,
December,3.85,9.80,4.45,4.60,7.10,3.60,3.20,1.40,5.40,12.70,4.75,
Total,54.55,54.05,39.95,56.40,47.20,46.35,56.40,58.50,65.65,53.75,49.35,
Calc annual,54.55,54.05,39.95,56.40,47.20,46.35,56.40,58.50,65.65,53.75,49.35,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
