BIDEFORD RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6103,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.29,5.02,,,,,,,,,,
February,1.72,0.29,,,,,,,,,,
March,4.10,,,,,,,,,,,
April,4.76,0.80,,,,,,,,,,
May,2.26,,,,,,,,,,,
June,2.05,,,,,,,,,,,
July,4.52,,,,,,,,,,,
August,1.84,,,,,,,,,,,
September,3.79,,,,,,,,,,,
October,4.89,,,,,,,,,,,
November,2.90,,,,,,,,,,,
December,4.47,,,,,,,,,,,
Total,43.59,,,,,,,,,,,
Calc annual,43.59,6.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
