TYNDRUM MANSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5555/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.17,9.74,9.59,17.88,,,,,13.81,,,
February,9.31,3.02,12.38,5.56,,,,,12.75,,,
March,2.74,5.08,7.58,2.42,,,,,3.85,,,
April,3.67,4.95,10.42,6.62,,,,,9.96,,,
May,2.52,5.60,5.82,6.82,,,,,4.82,,,
June,1.61,3.62,7.64,7.75,,,,,3.45,,,
July,4.38,7.25,3.08,3.98,,,,,2.77,,,
August,7.65,9.80,11.03,7.88,,,,,,,,
September,3.57,12.13,9.10,6.54,,,,,,,,
October,8.84,12.01,21.26,,,,,,,,,
November,12.43,3.30,6.88,,,,,,,,,
December,9.98,18.51,6.42,,,,,14.83,,,,
Total,67.87,95.01,111.20,,,,,,,,,
Calc annual,67.87,95.01,111.20,65.45,0.00,0.00,0.00,14.83,51.41,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
