"AUCHENDRANE HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1153,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,4.30,5.16,4.61,,
February,,,,,,,,3.95,6.70,5.74,,
March,,,,,,,,1.04,6.97,0.82,,
April,,,,,,,,4.82,3.34,2.07,,
May,,,,,,,,1.59,2.49,1.03,,
June,,,,,,,,3.33,1.06,1.88,,
July,,,,,,,,5.48,0.84,2.37,,
August,,,,,,,,3.23,6.22,1.57,,
September,,,,,,,,4.35,1.85,6.42,,
October,,,,,,,,5.30,5.92,2.77,,
November,,,,,,,,1.08,2.64,7.67,,
December,,,,,,,,4.26,7.19,7.95,,
Total,,,,,,,,42.73,50.38,44.90,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.73,50.38,44.90,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
