EYNSFORD-PUMPING-STATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TQ535655,Long,0.203704,Lat,51.367822,Elevation,131,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,0.91,2.75,1.7,2.19,1.51,1.94,1.2,4.84,5.36,2.51,4.7,2.4,2.39,2.35,5.07,1.71,2.2,2.16,2.12,3.28,1.16,1.04,2.51,2.24,0.93,1.33,2.47,3.61,1.17,2.73,2.57,2.19
February,,,,,,,,,,0.26,1.27,1.65,0.27,1.39,0.17,3.76,1.61,4.37,0.85,1.43,1.89,2.69,0.63,1.59,0.9,1.64,2.41,1.81,1.8,1.19,4.4,6.68,0.93,1.54,2.2,2.1,0.19,3.2,2.2,0.04,2.06
March,,,,,,,,,,0,1.41,0.24,1.51,3.07,2.17,0.37,1.03,3.81,0.42,1.58,3.65,3.4,2.32,0.23,0.08,1.56,1.43,5.49,0.76,0.67,1.11,3.31,2.63,0.24,2.26,1.26,0.82,1.01,1.11,1.56,1.63
April,,,,,,,,,,1.22,1.35,4.33,2.03,0.57,1.92,2.64,1.79,2.34,0.38,2.38,1.61,1.66,1.34,1.12,1.38,1.21,2.75,1.69,1.79,1.48,3.32,3.01,1.3,2.52,0.39,0.19,1.41,0.17,1.81,2.28,0.65
May,,,,,,,,,,1.4,3.66,3.01,3.1,1.72,0.57,1.69,0.36,3.07,1.83,2.16,1.97,1.89,3.21,2.89,0.33,2.45,3.69,1.22,2.11,1.82,1.36,2.01,0.92,2.07,1.87,3.86,0.49,0.86,1.58,1.38,1.8
June,,,,,,,,,,0.98,0.66,1.03,1.11,0.96,1.54,2.47,3.15,3.01,0.49,1.35,0.45,2.35,0.31,1.27,1.22,1.31,2.32,2.44,2.8,1.02,1.59,2.87,1.39,1.34,4.01,2,2.63,0.67,3.96,0.94,0.92
July,,,,,,,,,,1.29,2.33,2.72,2.1,2.36,1.87,0.51,3.23,1.76,1.3,2.22,3.04,1.62,2.3,1.46,1.2,4.57,2.01,2.87,1.2,0.57,2.02,3.08,0.61,3.07,2.45,0.04,5.36,3.05,2.4,1.53,2.93
August,,,,,,,,,,2.03,3.08,3.89,0.57,0.63,2.13,2.88,0.54,1.42,1.5,2.72,0.04,3.71,2.94,0.91,3.3,1.76,4.15,0.36,5.42,1.53,1.35,5.11,2.27,1.2,2.72,1.33,2.3,3.71,3.63,0.76,4.15
September,,,,,,,,,,0.06,3.1,1.9,1.44,3.28,1.57,3.12,2.6,1.65,2.05,0.93,1.01,0.52,2.82,1.59,3.03,1.06,2.45,1.32,1.42,0.72,2.38,2.93,3.36,3.19,2.03,3.49,2.22,2.56,6.95,0.17,3.79
October,,,,,,,,,,3.05,0.97,0.51,5.52,1.64,1.48,3.18,2.32,2.14,2.86,6.63,3.24,0.88,3.35,2.25,4.39,3.62,1.65,0.27,1.86,7.04,0.26,0.99,2.17,3.69,2.15,3.9,1.02,1.41,2.93,2.37,6.23
November,,,,,,,,,,6.14,4.78,2.94,0.99,1.09,2.8,5.35,3.79,1.85,3.07,4.39,8.08,2.82,2.02,1.28,4.25,0.3,4.2,0.8,1.67,2.89,6.21,4.5,4.4,1.16,4.95,0.76,0.65,4.06,1.46,3.14,4.04
December,,,,,,,,,,6.54,1.91,0.58,0.52,0.61,5.76,3.29,2.55,4.99,2.7,1.23,1.35,1.74,2.54,1.8,2.01,3.1,2.61,2.75,3.78,1.17,1.91,2.69,2.32,0.7,2.03,1.87,3.79,2.27,3.12,5.11,2.82
Total,,,,,,,,,,23.88,27.27,24.5,21.35,18.83,23.92,30.46,27.81,35.77,19.96,31.72,28.73,25.67,26.13,21.46,23.8,24.78,31.83,23.14,27.89,21.26,26.95,39.69,24.54,21.65,28.39,23.27,24.49,24.14,33.88,21.85,33.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
