"EAST GRINSTEAD, LOCKERIDGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,63,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,4.86,1.85,2.56,3.62,3.64,2.70,4.40,1.37,4.00,
February,,,2.88,5.47,0.82,4.83,2.90,5.39,1.92,0.46,1.05,
March,,,2.59,2.80,2.36,0.81,0.41,4.35,2.67,0.05,1.43,
April,,,3.54,3.12,3.40,2.81,3.84,1.71,2.00,0.95,1.68,
May,,,0.92,3.45,3.86,3.28,1.79,1.03,1.45,2.79,2.78,
June,,,1.35,0.41,3.53,0.16,3.89,4.18,2.80,1.74,0.76,
July,,,4.82,3.04,4.25,4.28,1.32,3.33,2.19,1.65,2.45,
August,,,3.18,2.41,3.46,2.45,2.91,5.10,3.36,3.18,3.49,
September,,,2.00,2.15,4.06,2.73,1.01,5.10,1.06,0.71,3.39,
October,,,1.91,6.99,4.01,4.49,2.57,2.29,7.27,4.19,1.73,
November,,,2.18,2.52,3.69,3.54,7.67,3.11,3.35,8.07,5.77,
December,,,4.73,3.33,5.42,3.67,0.51,4.45,3.77,7.89,2.73,
Total,,,34.96,37.54,41.42,36.67,32.46,42.74,36.24,33.05,31.26,
Calc annual,0.00,0.00,34.96,37.54,41.42,36.67,32.46,42.74,36.24,33.05,31.26,
Difference,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
