"RANNOCH STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5559/5,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.45,,,,,,,,,,,
February,7.42,,,,,,,,,,,
March,3.99,,,,,,,,,,,
April,5.92,,,,,,,,,,,
May,3.31,,,,,,,,,,,
June,2.91,,,,,,,,,,,
July,4.60,,,,,,,,,,,
August,6.25,,,,,,,,,,,
September,1.61,,,,,,,,,,,
October,3.38,,,,,,,,,,,
November,2.49,,,,,,,,,,,
December,6.77,,,,,,,,,,,
Total,54.10,,,,,,,,,,,
Calc annual,54.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
