WOKINGHAM-BUCKS-COPSE-MAIN-GAUGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU805681,Long,-0.8440495,Lat,51.406223,Elevation,174,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,2.79,1.45,2.42,2.3,2.64,1.93,3.02,1.22,3.27,1.11,2.1,1.63,1.56,0.65,4.1,4.37,2.36,3.9,2.15,2.53,2.82,4.29,1.46,1.22,1.67,1.49,3.86,1.23,0.53,2.7,1.67,0.85,1.13,2.31,3.39,1.79,2.99,2.65,2.35
February,,,2.14,3.6,0.36,3.19,2.24,3.57,1.67,0.54,0.58,1.52,0.08,3.37,0.08,2.47,1.9,3.99,0.48,0.95,1.9,1.91,0.83,1.02,0.83,1.29,2.1,0.95,0.81,0.99,3.58,4.9,0.62,1.19,2.33,1.25,0.2,3.07,2.24,0.17,1.88
March,,,1.95,2.87,0.75,0.41,0.46,2.65,1.73,0.01,1.05,0.02,1.23,2.16,1.97,0.36,1.89,3.09,0.18,1.01,2.59,3.09,1.8,0.37,0.13,0.5,1.16,3.86,0.61,1.39,0.62,3.57,1.72,0.19,2.4,0.99,0.6,1.19,1.46,2.63,1.17
April,,,2.38,3.59,2.68,1.75,3.16,1.77,1.5,0.82,1.84,3.06,2.22,1.13,1.36,2.93,1.7,1.94,0.12,2.05,1.87,1.12,1.37,1.16,1.14,1.1,1.52,1.53,1.25,1.48,2.33,2.5,1.15,2.62,0.28,0.35,1.34,0.41,1.17,2.13,0.51
May,,,0.92,2.32,3.01,2.58,1.37,1.07,2.05,2.43,1.45,2.96,4.64,1.56,0.52,1.13,1.56,3,1.53,1.11,1.1,1.33,2.44,2.11,0.32,1.54,3.2,1.27,2.51,2.05,1.44,2.32,2.98,2.04,2.57,3.97,0.24,1.18,1.95,0.34,1.96
June,,0.24,1.02,0.36,2.11,0.01,3.22,2.74,2.3,1.15,0.23,1.24,0.84,2.62,1.62,2.7,3.96,1.55,0.43,0.86,0.95,1.89,0.55,1.22,1.65,1.84,2.49,1.72,1.55,0.35,1.23,0.95,1.18,1.34,5.24,2.49,1.98,1.29,4.16,0.78,1.25
July,,0.17,4.44,1.36,3.94,3.36,2.33,3.66,1.83,1.61,1.92,3.1,2.12,1.24,1.55,0.46,3.27,0.8,1.82,2.65,2.06,3.55,1.17,1.71,1.71,3.27,2.52,1.36,0.82,1.21,3.85,1.28,0.35,3.68,2.83,0.18,3.55,4.72,1.51,3.5,2.63
August,,1.19,2.83,1.87,2.9,2.9,0.99,2.77,2.93,1.11,2.87,4.04,2.33,0.36,3.14,2.48,0.47,1.58,2.63,1.43,0.22,4.69,2.01,1.76,1.01,1.1,3.32,0.25,2.18,1.48,4,4.04,1.94,1.89,3.3,0.68,4.69,2.16,3.97,1.37,3.04
September,,1.88,1.5,1.7,3.35,2.7,0.94,4.97,0.99,0.41,3.31,1.65,1.95,2.49,1.64,3.73,2.55,1.99,1.29,0.54,1.22,0.25,1.33,1.36,2.51,2.08,4.01,1.07,2.18,1.44,2.96,3.19,2.36,1.92,2.5,1.73,2.58,2.92,3.31,0.26,3.1
October,,1.07,0.77,5.4,3.45,2.79,2.41,1.44,4.05,3.57,1.15,0.44,4.09,1.69,1.42,2.85,1.69,2.57,2.4,4.52,2.93,1.55,2.61,2.99,3.71,3.33,0.84,0.29,2.16,6.24,0.37,0.63,2.65,3.06,2.38,3.69,2.66,2.12,2.69,2.62,7.38
November,,1.98,1.63,1.59,2.34,1.86,4.77,3.21,2.06,6.76,3.86,2.71,1.25,0.81,1.7,4.01,3.37,1.37,3.18,4.72,6.72,2.49,2.06,1.21,3.9,0.22,3.9,1,1.72,2.24,4.66,5.22,2.58,1.14,4.47,1.67,0.66,2.5,2.38,2.2,3.71
December,,1.23,2.63,2.28,4.05,2.86,0.37,2.97,2.3,5.11,2.44,0.49,0.49,0.45,6.34,2.44,2.12,3.17,2.63,0.93,0.94,1.44,2.82,1.4,1.61,2.28,1.76,1.94,2.77,1.29,1.58,1.75,2.08,0.64,2.44,2.68,3.74,2.41,2.37,3.71,2.97
Total,,,25,28.39,31.36,26.71,24.9,32.75,26.43,24.74,23.97,22.34,23.34,19.51,22.9,26.21,28.58,29.42,19.05,24.67,24.65,25.84,21.81,20.6,19.98,19.77,28.49,16.73,22.42,21.39,27.15,33.05,21.28,20.56,31.87,21.99,25.63,25.76,30.2,22.36,31.95
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from 1950s record and is Bucks Copse Council Depot, the observer was the borough surveyor. Gauge moved here in May 1921. Altitudes are a reasonable match",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There is a 2nd gauge at this location from Oct 1957 to Dec 1959 and the readings are very close with about 50% of the readings being identical, possibly suspicious",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
