NORWICH (CATTON HALL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1419/5,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,2.28,0.74,0.75,1.34,3.12,2.51,3.12,2.13,5.14,,,
February,2.20,0.83,1.96,0.85,1.91,2.29,2.50,0.90,0.76,,,
March,0.84,2.05,1.79,1.12,0.51,0.31,2.60,0.37,1.91,,,
April,3.27,2.63,1.23,2.44,2.31,1.27,2.33,0.57,2.61,,,
May,3.22,3.75,1.57,2.19,1.27,0.63,3.00,1.93,0.83,,,
June,1.29,0.21,1.87,1.74,3.24,3.27,1.11,0.88,1.50,,,
July,3.07,3.77,1.23,1.47,0.78,3.74,1.47,3.11,1.49,,,
August,3.00,2.12,0.81,2.08,1.08,1.54,1.17,1.12,2.35,,,
September,2.02,2.10,2.32,1.63,2.83,2.64,1.60,2.07,1.97,,,
October,0.92,4.20,2.76,1.44,2.53,1.85,1.58,2.63,6.93,,,
November,1.53,1.40,2.05,1.79,3.41,2.68,2.10,1.92,4.06,,,
December,1.52,0.49,0.60,3.33,1.52,1.38,3.06,3.37,2.22,,,
Total,25.16,24.29,18.94,21.42,24.51,24.11,25.64,21.00,31.77,,,
Calc annual,25.16,24.29,18.94,21.42,24.51,24.11,25.64,21.00,31.77,0.00,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,,
