"BRAMPTON BRYAN, THE HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2263,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,4.02,4.15,5.37,1.42,6.36,
February,,,,,,,2.83,2.52,2.92,0.48,0.77,
March,,,,,,,0.52,3.42,3.21,0.32,2.84,
April,,,,,,,2.21,1.83,1.88,0.71,2.09,
May,,,,,,,2.76,1.17,0.95,2.78,1.22,
June,,,,,,,1.67,3.76,3.40,3.05,0.94,
July,,,,,,,1.68,3.25,1.35,1.86,3.59,
August,,,,,,,3.03,5.38,4.12,1.37,3.64,
September,,,,,,,1.29,3.69,1.24,1.29,4.13,
October,,,,,,,3.52,2.61,5.52,4.22,3.28,
November,,,,,,,6.66,3.72,4.90,7.49,3.27,
December,,,,,,,0.57,2.89,2.26,7.53,3.83,
Total,,,,,,,30.76,38.39,37.12,32.52,35.96,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,30.76,38.39,37.12,32.52,35.96,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
