"CHARD (HIGH STREET COUNCIL SCH.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2050,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.71,4.93,3.91,3.85,0.86,7.02,7.01,5.26,,,,
February,2.68,0.06,6.37,0.35,4.84,3.79,7.58,1.61,,,,
March,1.18,3.11,5.02,3.09,1.23,5.34,6.41,0.16,,,,
April,2.61,3.82,2.31,3.70,6.13,2.86,3.69,0.11,,,,
May,3.63,4.88,2.09,1.46,1.84,0.84,3.18,2.90,,,,
June,3.65,3.53,1.65,0.92,4.80,2.64,1.65,2.58,,,,
July,5.97,3.04,3.10,1.32,0.33,7.46,4.08,3.91,,,,
August,3.94,1.28,1.23,4.32,2.98,0.78,1.29,1.92,,,,
September,2.20,6.17,2.39,3.92,4.65,3.20,2.63,2.02,,,,
October,0.57,7.30,3.28,3.45,4.87,2.27,4.79,3.56,,,,
November,9.08,3.51,1.11,2.19,8.65,3.88,2.31,5.70,,,,
December,1.92,4.08,1.00,12.79,6.17,4.13,3.44,5.26,,,,
Total,41.14,45.71,33.46,41.36,47.35,44.21,48.06,34.99,,,,
Calc annual,41.14,45.71,33.46,41.36,47.35,44.21,48.06,34.99,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,NaN,NaN,,
