"CHARD (HIGH STREET COUNCIL SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2050,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.99,3.43,6.61,2.08,4.80,4.38,5.74,4.96,6.22,2.10,7.26,
February,0.90,0.19,4.10,10.45,0.72,5.12,2.94,5.16,3.26,1.69,1.02,
March,3.83,2.07,3.83,2.03,1.91,0.42,0.53,5.36,3.43,0.21,2.68,
April,5.39,0.85,4.12,2.93,4.11,3.02,2.73,1.84,1.97,1.09,3.65,
May,2.05,2.38,0.80,1.52,4.55,5.18,1.96,1.03,1.59,2.69,2.03,
June,2.14,0.82,0.78,0.66,3.93,0.01,3.70,2.53,2.31,1.97,0.37,
July,6.18,0.63,6.04,0.94,4.97,3.12,4.24,4.14,1.63,1.34,2.59,
August,2.12,2.13,4.94,3.03,3.53,3.44,1.74,3.51,1.94,2.49,5.12,
September,1.85,0.96,2.54,3.10,5.46,4.53,0.70,5.83,1.69,0.65,6.50,
October,3.47,1.15,1.65,5.58,6.99,4.92,4.14,2.34,8.13,6.07,3.63,
November,2.35,3.92,2.85,3.03,4.89,3.40,10.94,3.59,4.81,12.32,6.94,
December,4.53,2.24,6.03,4.58,6.29,5.17,0.54,4.61,3.93,9.72,4.97,
Total,41.80,20.77,44.29,39.93,52.15,42.71,39.90,44.90,40.91,42.34,46.76,
Calc annual,41.80,20.77,44.29,39.93,52.15,42.71,39.90,44.90,40.91,42.34,46.76,
Difference,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,
