KENTCHURCH RECTORY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SO418256,Long,-2.847765,Lat,51.92586,Elevation,210,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,1.78,0.96,1.19,3.41,0.7,5.45,5.55,0.89,2.72,1.21,1.25,3.38,3.84,4.78,3.34,4.5,1.28,4.85,3.63,5.51,3.87,5.41,1.48,7.61,2.37,5.55,2.87,4.04,1,6.04,5.79,3.47,,
February,,,,,,,,1.26,1.03,0.46,5.18,1.99,2.85,1.67,3.41,6.54,5.36,0.89,1.51,4.25,1.01,0.17,4.27,8.67,0.78,5.69,2.42,3.63,2.85,1.28,0.9,2.05,0.16,4.15,0.32,3.36,3.15,5.65,0.74,,
March,,,,,,,,0.67,3.61,4.09,1.14,2.05,6.32,5.83,3.6,0.78,5.56,3.54,1.84,5.8,4.5,2.36,3.7,1.34,1.56,0.9,0.38,4.18,4.69,0.13,4.1,0.66,2.48,2.86,2.98,0.58,3.49,5.35,0.03,,
April,,,,,,,,3.37,3.61,2.88,2.94,1.39,0.2,5.2,1.58,1.04,0.81,1.52,3.01,1.4,5.81,0.56,2.84,2.78,3.21,2.45,2.55,1.2,1.49,1.23,3.76,3.67,3.74,1.09,3.87,5.27,2.61,2.1,0.18,,
May,,,,,,,,3.08,2.1,1.08,2.54,1.44,2.11,3.01,1.78,4.51,4.26,4.48,3.15,0.37,2.72,1.14,0.66,1.7,4.76,3.95,2.97,0.99,0.73,3.3,1.31,4.27,5.26,2.39,1.53,0.7,1.51,2.49,2.48,,
June,,,,,,,,2.49,1.04,2.11,5.21,2.54,5.25,0.84,2.77,0.89,1.16,2.56,0.72,1,4.08,1.52,0.78,0.47,2.17,0,2.07,3.18,2.3,2.24,0.55,3.59,1.95,2.59,1.31,3.92,4.1,0.88,1.66,,
July,,,,,,,,3.51,1.8,2.09,2.41,0.21,3.94,0.38,3.91,6.02,1.83,2.16,2.93,2.63,5.17,1,4.95,1.66,5.65,2.67,2.69,5.68,1.73,2.49,3.11,3.97,2.28,2.05,0.6,0.28,5.72,2.98,,,
August,,,,,,,,1.77,4.13,2.43,5.99,2.59,8.36,1.12,2.01,2.19,3.42,7.65,1.71,2.32,0.81,2.48,3.22,2.02,2.94,3.83,2.62,4.61,2.44,1.41,4.06,5.28,2.33,0.8,2.59,1.1,0.29,1.45,,,
September,,,,,,,0.81,0.82,2.42,3.12,0.64,1.83,0.7,4.08,1.25,0.94,1.01,3.34,8.89,1.88,2.74,1.59,1.72,2.32,5.77,3.23,0.9,4.91,1.17,1.27,4.59,1.5,4.75,3.12,2.01,4.78,3.45,1.94,,,
October,,,,,,,6.12,9.52,3,4.1,4.25,2.26,3.95,5.61,3.04,4.52,5.68,3.87,1.81,2.1,4.33,1.37,0.59,5.84,5.17,4.1,3.28,2.51,6.34,6.03,3.76,0.53,5.63,5.09,2.3,3.36,1.89,4.46,,,
November,,,,,,,3.81,2.98,1.67,1.45,4.71,4.27,1.72,3.69,3.68,2.76,3.76,1.34,2.51,2.04,1.15,2.73,1.75,1.92,3.5,2.01,8.52,3.28,4.28,10.4,4.45,7.88,2.02,0.72,2.38,6.63,3.86,1.98,,,
December,,,,,,,1.75,4.1,2.89,6.58,7.54,10.73,3.74,1.42,7.56,7.71,2.76,1.04,3.5,4.55,4.45,1.95,5.6,2.15,5.03,4.2,0.71,4.05,2.89,9.28,4.65,1.49,2.52,1.22,7.68,4.36,4.23,3.07,,,
Total,,,,,,,,35.35,28.26,31.58,45.96,32,44.59,38.4,35.48,40.62,36.82,33.64,34.96,32.18,41.55,20.21,34.58,32.15,45.39,36.66,34.62,42.09,36.32,40.54,42.85,37.26,38.67,28.95,31.61,35.34,40.34,38.14,,,
