"SEVENOAKS THE OLD HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4523,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.02,3.06,4.26,,,,,,,,,
February,0.74,0.84,2.71,,,,,,,,,
March,1.40,1.88,2.42,,,,,,,,,
April,3.53,1.56,3.43,,,,,,,,,
May,0.99,1.36,2.26,,,,,,,,,
June,1.47,0.09,1.55,,,,,,,,,
July,4.68,0.32,3.59,,,,,,,,,
August,1.88,1.74,2.93,,,,,,,,,
September,4.01,1.20,,,,,,,,,,
October,0.98,1.40,,,,,,,,,,
November,1.41,1.99,,,,,,,,,,
December,3.03,2.12,,,,,,,,,,
Total,28.14,17.56,,,,,,,,,,
Calc annual,28.14,17.56,23.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
