"OLDHAM ALEXANDRA PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2841/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.14,,,,,,,,,,,
February,4.83,,,,,,,,,,,
March,4.13,,,,,,,,,,,
April,4.89,,,,,,,,,,,
May,5.98,,,,,,,,,,,
June,3.83,,,,,,,,,,,
July,,,,,,,,,,,,
August,,,,,,,,,,,,
September,,,,,,,,,,,,
October,,,,,,,,,,,,
November,,,,,,,,,,,,
December,,,,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,28.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
