"OAKHAM, WHITWELL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2089,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,1.41,1.63,,,,,,,,,,
February,1.27,0.05,,,,,,,,,,
March,2.52,1.28,,,,,,,,,,
April,0.35,1.53,,,,,,,,,,
May,1.99,2.31,,,,,,,,,,
June,1.13,3.09,,,,,,,,,,
July,1.75,1.71,,,,,,,,,,
August,1.64,2.87,,,,,,,,,,
September,0.52,1.00,,,,,,,,,,
October,0.93,3.58,,,,,,,,,,
November,3.72,2.58,,,,,,,,,,
December,0.67,2.81,,,,,,,,,,
Total,17.90,24.44,,,,,,,,,,
Calc annual,17.90,24.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
