ELLON (ESSLEMONT HOUSE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NJ934304,Long,-2.111363,Lat,57.364025,Elevation,100,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,1.2,3.77,0.96,2.91,2.7,4.16,1.58,1.61,4.91,2.44,2.17,1.25,3.29,2.36,3.41,3.06,1.99,3.66,1.64,1.87,1.69,2.51,5.54,6.66,2.44,4.21,1.69,4.3,5.78,3.57,2.23,4.45,1.54,4.6,4.05,2.11,2.26,3.9,3.62,1.58,1.26,1.54,3.98,1.83,3.49,3.58,4.1
February,,,,,1.67,3.96,1.89,1.23,1.07,1.5,0.88,0.62,2.24,6.88,2.29,4.28,4.06,1.81,0.67,2.39,1.59,3.06,0.39,4.01,1.28,2.11,2.58,3.25,1.52,2.36,2.86,4.12,2.86,1.48,2.06,2.31,2.47,1.99,0.96,1.04,3.3,3.68,2.14,1.58,3.02,3.73,1.97,1.5,3.68,0.36,2.57
March,,,,,2.94,1.64,2.87,2.21,1.65,2.61,2.13,2.16,1.85,1.4,1.47,2.33,1.21,2.45,3.1,0.35,1.44,1.04,3.63,2.74,1.53,1.98,1.36,3.66,1.04,2.26,2.4,2.24,1.34,0.81,1.47,0.8,1.79,3.39,0.72,2.25,3.27,3.54,3.05,0.29,1.88,2.04,1.36,2.04,4.15,1.09,1.16
April,,,,,0.46,1.19,2.13,2.31,0.55,2.13,2.34,1.15,2.99,2.57,1.6,2.68,3.17,3.6,2.62,2.07,3.14,1.52,4.01,1.6,6.27,4.06,1.08,1.48,0.71,1.24,2.2,2.86,1.05,2.02,2.67,1.48,0.63,2.28,1.44,1.06,1.7,2.69,1.63,2.06,1.1,0.72,1.39,1.05,1.48,2.38,1.86
May,,,,,2.14,0.74,3.18,1.34,1.62,0.52,4.99,1.09,1.56,5.26,5.43,2.55,2,2.95,1.8,2.13,0.8,3.21,1.87,0.81,3.33,1.71,1.28,1.84,2.29,1.46,1.6,2.56,3.07,4.06,2.79,3.46,3.26,3.33,2.95,1.71,1.55,1.12,1.95,1.69,3.04,2.95,0.34,1.24,2.79,1.01,0.93
June,,,,,0.54,1.45,4.14,0.69,1.78,1.89,0.44,1.34,2.56,0.94,1.79,1.58,1.69,2.98,2.54,2.3,2.36,2.49,0.72,1.29,1.12,3.13,1.08,1.71,3.53,1.14,0.65,1.14,1.17,1.72,2.1,3.01,2.49,2.08,4.43,2.02,2.06,1.71,2.53,2.34,2.69,1.23,1.06,2.53,1.5,1.11,1.59
July,,,,,5.1,4.72,2.48,1.77,6.26,0.91,2.92,1.97,3.48,1.91,5.25,2.8,2.7,2.08,1.72,3.2,2.41,3.39,2.5,3.51,2.17,2.08,4.71,4.74,3.93,5.37,7.4,3.49,2.43,0.85,2.47,3.95,5.38,1.48,2.29,1.86,4.25,4.17,1.97,3.65,2.75,0.63,4.77,6.3,4.87,2.14,2.73
August,,,,,1.68,1.55,2.72,3.68,2.6,2.04,2.93,1.82,2.27,4.8,4.01,1.27,1.97,2.52,2.52,2.72,7.16,2.07,1.28,1.2,4.68,2.76,1.42,2.19,1.75,1.24,2.99,4.85,2.42,5.13,1.68,5.64,2.35,0,4.28,3.82,2.84,3.56,3.39,2.61,2.57,0.41,3.73,4.44,3.68,1.06,4.68
September,,,,,1.6,2.27,1.61,1.98,4.78,3.42,3.09,1.18,2.84,2.53,4.76,3.24,4.58,6.58,3.12,1.98,5.84,1.39,3.77,0.77,2.78,6.08,2.64,1.62,3.76,3.53,2.88,0.78,1.41,3.39,2.61,2.79,3.66,2.89,2.85,2.25,6.19,1.03,2.62,3.51,1.83,1.57,1.78,2.52,1.92,0.88,2.1
October,,,,1,1.89,3.19,4.88,4.32,1.63,3.74,2.63,1.56,2.11,3.56,2.51,3.19,5.26,3.94,2.75,4.7,3.73,1.88,7.07,5.36,3.9,3.4,2.35,3,2.93,4.3,3.31,5.44,5.09,2.33,3.78,4.76,0.73,2.07,3.56,2.51,2.01,0.82,2.38,1.67,5.01,4.52,3.46,1.25,2.76,4.07,5.78
