"ALTON, THEDDEN GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4784,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,1.74,2.42,4.16,4.43,3.75,4.54,3.89,1.40,1.32,,
February,,2.96,2.67,6.77,3.16,4.80,0.49,1.21,1.43,2.47,,
March,,2.74,1.41,1.34,2.85,2.19,2.08,2.04,4.77,3.03,,
April,,0.56,4.40,1.55,2.11,1.71,2.17,1.91,1.98,2.69,,
May,,1.13,2.00,2.15,0.98,4.58,3.72,1.94,2.72,4.10,,
June,,2.28,3.27,2.41,2.09,2.20,1.14,0.91,2.33,1.68,,
July,,2.31,3.39,2.85,2.49,0.31,2.72,1.17,5.51,1.97,,
August,,6.89,1.95,1.31,1.52,1.65,1.81,3.05,2.31,2.65,,
September,,2.48,3.27,4.78,3.07,6.56,2.50,3.09,1.72,1.31,,
October,,2.53,7.48,3.11,1.20,4.65,5.25,1.32,1.96,5.17,,
November,,5.57,4.39,4.90,1.80,3.71,3.81,5.29,6.17,1.61,,
December,,3.93,3.35,1.31,4.25,1.82,5.55,2.50,2.76,2.85,,
Total,,35.12,40.00,36.64,29.95,37.93,35.78,28.32,35.06,30.85,,
Calc annual,0.00,35.12,40.00,36.64,29.95,37.93,35.78,28.32,35.06,30.85,,
Difference,NaN,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
