EDINBURGH (GOGAR PARK),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5138/6,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,2.86,2.20,1.34,3.93,2.29,3.82,4.22,1.21,,
February,,,1.65,0.11,1.88,2.86,3.39,0.70,1.99,1.03,,
March,,,1.01,3.19,1.01,1.77,1.84,0.92,3.63,2.56,,
April,,,2.00,4.72,3.35,1.26,1.26,0.17,1.69,2.14,,
May,,,2.40,1.20,0.86,1.00,2.71,3.49,0.97,1.55,,
June,,,1.44,2.73,2.18,1.30,1.32,2.83,1.16,0.43,,
July,,,6.63,2.75,0.80,4.03,4.78,3.15,2.22,7.36,,
August,,0.44,1.19,3.72,1.53,1.35,4.62,1.41,1.14,0.67,,
September,,2.33,2.00,1.67,2.91,2.99,1.97,2.14,1.88,2.39,,
October,,5.89,2.42,3.48,6.55,1.75,4.37,5.04,2.28,2.48,,
November,,1.90,1.37,1.04,4.48,2.48,0.33,3.99,3.51,3.35,,
December,,5.35,0.67,3.16,1.23,2.73,2.25,2.37,0.97,2.26,,
Total,,,25.64,29.97,28.12,27.45,31.13,30.03,25.66,27.43,,
Calc annual,0.00,15.91,25.64,29.97,28.12,27.45,31.13,30.03,25.66,27.43,,
Difference,NaN,NaN,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
