"PLYMOUTH (FREEDOM FIELDS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1637,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,8.08,5.00,5.29,2.80,6.62,5.97,6.55,5.36,7.90,3.45,6.86,
February,1.03,0.35,4.27,9.05,2.03,5.58,3.65,3.29,3.86,3.07,2.54,
March,4.66,2.37,3.34,2.84,2.14,0.53,0.67,4.17,5.01,0.77,2.91,
April,3.96,0.97,3.51,3.27,4.24,3.21,2.83,2.63,1.59,0.81,3.45,
May,1.76,3.01,1.83,2.55,5.63,4.63,1.60,0.59,1.50,3.40,2.15,
June,2.30,0.14,1.32,0.46,2.10,0.00,3.78,3.21,2.30,2.67,0.66,
July,4.88,1.06,4.18,0.78,5.28,3.52,0.89,4.08,2.06,1.82,2.25,
August,1.22,3.11,4.56,2.56,3.91,5.32,1.78,3.67,2.34,3.48,3.93,
September,2.19,1.14,3.40,3.60,4.79,4.74,0.59,7.65,2.13,0.44,5.28,
October,4.41,1.09,2.19,5.34,9.05,4.38,2.94,2.64,6.43,6.39,4.53,
November,2.31,4.43,3.87,2.67,5.14,4.16,8.72,4.95,4.78,14.61,7.69,
December,6.06,2.18,7.55,5.94,6.24,5.93,0.72,5.29,4.54,8.86,5.26,
Total,42.86,24.85,45.31,41.86,57.17,47.97,34.72,47.53,44.44,49.77,47.51,
Calc annual,42.86,24.85,45.31,41.86,57.17,47.97,34.72,47.53,44.44,49.77,47.51,
Difference,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
