"CANNINGTON (BRYMORE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4060,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.36,2.56,3.79,2.80,4.04,2.61,4.28,3.84,4.22,,,
February,0.71,0.20,3.05,8.86,0.32,3.88,2.05,2.55,2.62,,,
March,2.83,1.48,2.18,1.28,1.09,0.49,1.11,3.44,3.33,,,
April,3.36,0.67,3.07,1.98,2.89,2.47,2.73,1.35,1.65,,,
May,1.75,1.65,0.78,1.60,3.06,3.30,1.25,1.34,0.60,,,
June,1.97,0.95,0.85,0.62,2.72,0.02,3.03,2.58,2.46,,,
July,4.46,0.29,3.08,1.71,3.70,2.38,2.89,4.47,2.06,,,
August,1.23,1.16,3.44,2.19,13.11,2.93,1.80,3.72,1.74,,,
September,1.39,1.62,1.91,3.18,4.52,3.92,2.58,7.93,,,,
October,2.70,0.76,1.35,4.87,5.32,2.59,4.94,2.22,,,,
November,1.30,1.67,1.70,2.42,3.06,2.56,7.48,3.08,,,,
December,2.58,1.98,5.72,2.76,4.49,3.71,0.31,2.80,,,,
Total,27.64,14.99,30.92,34.27,48.32,30.86,34.45,39.32,,,,
Calc annual,27.64,14.99,30.92,34.27,48.32,30.86,34.45,39.32,18.68,0.00,0.00,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,
