"AYSGARTH, NELL BANK, MALDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4578,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.60,0.37,4.32,10.00,9.90,4.62,10.00,,,,,
February,6.74,1.90,,4.95,3.50,6.26,2.67,,,,,
March,2.70,7.32,,3.09,3.20,3.50,5.88,,,,,
April,2.60,2.90,3.48,,2.29,2.52,5.05,,,,,
May,3.16,3.54,2.69,-999.00,1.66,3.70,5.17,,,,,
June,3.32,2.98,4.68,3.70,0.28,2.89,0.58,,,,,
July,5.07,5.06,4.10,4.38,2.90,1.60,5.24,,,,,
August,4.07,6.35,2.68,2.24,2.46,2.61,2.30,,,,,
September,4.02,4.25,3.79,3.78,2.00,5.43,5.52,,,,,
October,5.18,5.60,,5.88,6.14,5.75,6.20,,,,,
November,6.58,9.42,,6.05,2.39,4.22,5.08,,,,,
December,5.48,6.22,,4.42,9.42,4.29,6.39,,,,,
Total,49.52,55.91,56.32,53.29,46.14,47.39,60.08,,,,,
Calc annual,49.52,55.91,25.74,48.49,46.14,47.39,60.08,0.00,0.00,0.00,,
Difference,0.00,-0.00,30.58,4.80,0.00,0.00,0.00,NaN,NaN,NaN,,
