STRATTON-ON-FOSSE (DOWNSIDE ABBEY),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1961,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.45,5.07,4.77,2.32,4.78,4.57,5.95,4.46,8.91,1.71,6.80,
February,1.64,0.27,5.81,8.98,0.60,6.06,3.02,5.19,3.43,1.21,0.72,
March,3.42,3.24,3.69,1.78,2.05,0.54,0.97,5.37,4.18,0.25,2.17,
April,5.90,1.09,3.99,3.19,4.88,3.52,4.10,1.96,1.66,1.06,2.33,
May,3.13,2.20,1.16,1.93,6.09,4.73,3.42,1.25,1.13,2.68,2.29,
June,3.51,0.45,1.96,0.58,3.21,0.00,3.07,3.85,2.62,1.63,0.89,
July,6.80,0.76,4.75,2.24,4.67,5.45,4.89,4.51,2.79,2.24,3.26,
August,2.04,2.16,4.28,4.68,5.16,4.11,2.63,5.06,3.26,3.55,5.11,
September,1.74,2.67,3.24,3.85,3.77,4.95,2.19,7.65,1.52,0.61,5.04,
October,3.20,1.40,1.80,5.84,6.74,4.72,5.39,3.32,6.65,7.28,3.84,
November,2.12,2.45,2.39,4.17,3.88,3.06,9.11,4.68,5.11,9.94,6.63,
December,4.17,2.89,4.92,4.41,5.76,5.28,0.53,3.50,4.24,8.99,4.86,
Total,44.12,24.65,42.76,43.97,51.59,46.99,45.27,50.80,45.50,41.15,43.94,
Calc annual,44.12,24.65,42.76,43.97,51.59,46.99,45.27,50.80,45.50,41.15,43.94,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,
