GLASGOW (ELDER PARK),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NS543658,Long,-4.329671,Lat,55.863292,Elevation,25,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,3.04,2.44,6.1,2.06,4.91,3.68,5.36,7.35,4.41,4.1,4.35,4.91,5.49,5.46,9.3,1.45,5.18,3.08,6.82,4.3,5.47,1.71,4.74,3.99,6.81,5.06,2.91,1.19,6.46,4.59,4.38,3.24,5.76,4.18,6.54,4.89,2.71,5.1,5.37,1.09,5.05,3.04,2.78,6.14,4.44,1.41,3.41
February,,,,,3.72,4.07,4.82,0.94,5.27,1.17,5.57,1.12,4.04,4.43,0.8,3.44,4.52,2.51,4.59,1.89,0.16,3.5,0.02,3.37,0.51,4.15,1.93,5.27,2.36,5.38,1.58,3.37,1.2,5.27,1.69,6.05,2.87,1.75,4.42,4.51,5.14,3.03,1.43,1.41,3.76,2.6,1.08,3.23,2.78,1.38,3.67
March,,,,,5.11,1.69,2.38,2.36,2.23,3.48,4.23,6.13,1.45,1.62,0.88,2.41,3.18,2.86,3.46,0.82,2.85,1.15,1.99,2.36,2.73,1.95,2.75,1.37,3.22,3.21,4.29,3.16,1.58,2.07,1.06,3.2,2.41,3.66,3.33,1.73,2.57,2.89,2.49,0.86,2.35,1.9,2.55,4.19,1.19,1.81,1.99
April,,,,,2.65,2.4,3.87,1.65,0.6,1.61,1.9,0.75,1.98,3.64,2.41,4.55,2.75,2.5,1.13,1.03,1.16,1.5,3.68,2.08,2.94,3.14,1.28,2.11,0.48,1.86,2.5,1.79,2.39,2.91,2.85,2.13,1.52,6.26,3.24,4.42,3.39,2.58,1.46,1.65,1.55,1.56,1.04,2.34,1.22,3.1,3.47
May,,,,,1.59,1.74,4.3,3,2.41,0.59,4.74,2.07,3.38,2.08,4.49,5.97,3.02,2.75,2.1,2.68,1.43,4.41,2.96,2.48,2.31,0.53,1.82,1.66,3.62,0.96,1.33,3.39,2.69,3.51,2.62,5.15,1.08,4.23,1.4,2.18,1.33,2.15,1.91,2.32,3.48,3.32,2.05,2.69,3.48,1.25,3.05
June,,,,,0.52,1.57,2.67,3.47,1.32,4.63,2.93,0.53,1.77,1.17,1.82,0.49,2.27,4.18,5.28,2.9,2.81,4.74,0.99,2.45,2.08,5.09,1.74,2.23,5.13,2.11,0.8,0.79,1.44,2.78,3.09,4.21,3.31,2.83,5.24,1.01,1.79,2.71,2.58,3.64,2.85,2.07,2.82,2.06,3.2,2.88,2.2
July,,,,,2.56,4.06,4.46,3,3.26,0.76,2.75,3.99,2.5,4.5,3.32,1.9,2.76,3.41,1.96,2.51,3.23,3.45,3.77,3.92,2.49,1.82,5.38,3.51,3.25,4.83,4.65,2.87,2.49,2.65,3.05,3.94,3.8,3.06,3.03,2.53,6.79,3.37,2.51,4.85,2.92,1.38,4.96,3.58,4.8,4.37,3.65
August,,,,,3.82,1.95,4.24,3.72,2.89,2.48,5.14,6.17,3.24,5.16,3.79,3.03,3.29,6.26,2.98,5.62,5.06,2.4,1.42,2.49,4.76,2.14,2.69,3.59,2.81,1.7,2.2,4.25,4.1,6.42,3.42,1.76,2.97,0,6.54,4.48,6.02,4.41,3.01,3.95,5.51,0.96,5.11,3.83,4.56,0.4,3.96
September,,,,,1.76,1.3,1.54,2.16,6.93,2.41,2.61,2.08,1.91,6.06,4.49,3.2,2.95,6.33,2.88,1.16,4.27,1.11,3.86,0.75,4.58,5.53,3.6,2.69,2.88,2.09,3.71,1.99,5.29,2.42,4.57,4.56,6.43,4.64,6.62,1.62,8.45,3.08,3.31,3.31,4.81,3.73,5.6,2.68,3.71,1.05,2.64
October,,,,,1.31,2.56,7.08,5.93,5.52,0.94,1.6,5.2,2.14,5.36,2.9,3.54,5.77,5.19,6.5,5.04,5.75,2.84,6,2.79,5.93,9.07,3.87,3.56,8.01,2.62,5.15,3.86,4.83,7.39,4.57,5.64,0.57,2.22,4.43,6.41,3.56,0.95,4.42,2.15,9.41,2.82,3.11,4.18,3.46,4.94,2.87
November,,,,,4.54,2.12,3.66,6.22,4.33,4.28,4.45,3.27,2.53,3.49,2.71,0.76,6.22,3.98,4.84,6.58,4.59,7.09,3.68,2.07,1.09,4.24,4.37,0.53,7.12,7.67,5.34,3.38,0.72,2.14,7.41,0.49,5.82,5.79,3.36,4.38,2.92,6.32,1.97,5.81,6.42,2.07,1.54,1.77,1.82,4.9,5.08
December,,,,,6.94,4.01,5.48,3.04,4.48,6.03,4.22,5.73,3.77,3.43,6.42,3.43,1.75,1.42,4.31,9.14,4.23,3.18,7.76,0.62,4.95,3.04,6.25,2.46,3.13,2.73,4.94,2.15,5.32,1.95,4.6,3.57,4.07,2.3,5.95,7.53,1.65,5.64,3.27,4.5,5.15,6.55,4.82,4.46,4.99,6.86,5.01
Total,,,,,37.56,29.91,50.6,37.55,44.15,32.06,45.5,44.39,33.12,45.04,38.38,37.63,43.97,46.85,49.33,40.82,40.72,38.45,42.95,29.68,39.84,42.41,40.42,32.97,48.82,40.22,39.4,32.19,38.51,44.1,43.31,43.94,40.61,40.92,54.1,45.69,46.32,42.23,33.73,35.54,53.26,32,37.46,41.15,39.65,34.35,41
