"WYMONDHAM, MORLEY SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1407,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.40,2.14,4.50,1.50,2.27,1.08,2.53,2.18,3.63,2.14,1.97,
February,0.75,0.43,2.66,3.33,1.44,2.10,2.03,2.03,1.45,0.62,0.78,
March,1.63,1.07,1.76,1.65,0.85,1.44,0.36,2.28,1.59,0.12,1.15,
April,3.13,1.19,2.26,1.04,2.57,1.96,2.65,1.42,1.46,0.98,2.06,
May,1.54,1.17,0.78,1.55,3.38,2.73,1.61,0.49,1.75,1.11,2.97,
June,1.74,0.35,0.98,0.69,2.48,0.63,2.33,5.38,2.31,0.86,1.32,
July,3.32,0.75,4.78,3.11,2.06,1.32,1.91,2.47,2.34,3.38,4.01,
August,1.80,2.17,2.38,2.57,2.83,2.52,2.04,3.32,2.23,1.07,2.15,
September,3.08,1.23,3.58,1.48,4.25,3.18,1.11,3.57,0.96,1.15,4.91,
October,0.64,1.52,0.90,3.48,4.39,1.96,2.51,2.75,2.48,3.24,1.02,
November,0.90,1.67,1.74,2.73,1.58,3.23,3.24,3.57,2.30,3.76,3.89,
December,2.82,1.65,2.78,2.52,2.14,1.99,1.18,2.33,2.87,5.04,2.08,
Total,23.75,15.34,29.10,25.65,30.24,24.14,23.50,31.79,25.37,23.47,28.31,
Calc annual,23.75,15.34,29.10,25.65,30.24,24.14,23.50,31.79,25.37,23.47,28.31,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
