LUTTERWORTH (LEICESTER ROAD),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2491,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,,3.45,
February,,,,,,,,,,,0.61,
March,,,,,,,,,,,2.11,
April,,,,,,,,,,,2.54,
May,,,,,,,,,,,2.53,
June,,,,,,,,,,,1.84,
July,,,,,,,,,,,3.59,
August,,,,,,,,,,,2.41,
September,,,,,,,,,,0.95,3.35,
October,,,,,,,,,,3.01,2.15,
November,,,,,,,,,,5.57,2.78,
December,,,,,,,,,,4.59,2.58,
Total,,,,,,,,,,,29.94,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.12,29.94,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,
