SUNDERLAND HYLTON CLAXHEUGH GROVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ358573,Long,-1.4431535,Lat,54.909137,Elevation,90,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR6325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,,2.41,1.53,1.23,2.6,1.58,0.41,2.59,0.44,1.27,0.72,2.52,1.43,2.77,4.59,1.61,2.27,0.65,3.16,2.64,3.43,2.89,3.72,,,,,,,,,
February,,,,,,,,,,,6.28,1.78,1.77,0.99,3.11,0.82,1.2,1.26,0.94,1.4,2.41,0.89,2.53,0.62,0.99,2.88,2.19,0.65,1,1.49,1.16,0.25,,,,,,,,,
March,,,,,,,,,,,2.04,2.25,0.97,1.14,1.59,1.4,1.19,0.87,3,5.54,0.76,2.18,1.85,2.62,1.76,2.17,3.19,2.17,0.98,2.21,4.89,0.73,,,,,,,,,
April,,,,,,,,,,,1,1,1.48,1.8,0.89,2.69,0.88,2,3.11,2.6,2.21,1.35,0.13,3.35,0.51,0.46,1.16,2.14,1.39,1.6,3.19,1.48,,,,,,,,,
May,,,,,,,,,,,1.04,2.43,2.59,2.52,2.9,0.75,5.13,3.65,1.58,1.65,2.48,0.93,2.49,2.75,1.06,1.99,2.06,3.1,1.86,1.04,3.42,2.46,,,,,,,,,
June,,,,,,,,,,,4.07,1.84,2.01,2.76,1.59,0.86,0.97,3.59,0.47,2.36,1.77,4.6,4.03,1.23,3.54,0.6,1.59,0.91,0.29,1.5,0.64,1.25,,,,,,,,,
July,,,,,,,,,,,2.08,2.75,2.91,4.4,1.51,1.05,0.83,1.75,2.45,2.53,2.26,0.71,2.94,0.76,2.77,2.44,2.8,0.88,3.35,1.42,3.64,1.84,,,,,,,,,
August,,,,,,,,,,,5.08,2.22,2.02,2.06,2.47,2.52,2.56,2.17,1.1,2.97,3.01,2.27,4.57,0.86,1.47,2.19,2.72,5.46,0.83,0.53,1.43,5.2,,,,,,,,,
September,,,,,,,,,,,0.5,0.75,0.54,2.51,0.5,1.92,0.53,0.37,1.56,1.76,0.61,1.91,1.92,2.42,1.55,1.83,1.41,1.04,2.85,1.66,1.3,0.94,,,,,,,,,
October,,,,,,,,,,,6.69,2.16,2.59,8.15,0.84,3.28,5.19,4.21,1.18,2.72,2.92,2.28,3.32,1.55,1.71,1.53,2.64,2.04,1.83,3.89,2.13,1.45,,,,,,,,,
November,,,,,,,,,,1.59,2.75,5.09,1.44,2.58,2.37,4.48,2.74,1.56,1.35,1.33,3.22,3.36,1.67,1.12,3.14,1.82,2.8,1.09,1.08,3.99,0.75,2.76,,,,,,,,,
December,,,,,,,,,,3.77,2.43,2.75,3.2,2.02,2.47,0.47,2.19,3.24,1.12,4.2,2.05,3.14,1.38,1.03,2.91,6.78,3.24,2.25,3.29,2.86,3.31,1.36,,,,,,,,,
Total,,,,,,,,,,,36.37,26.55,22.75,33.53,21.82,20.65,26,25.11,19.13,29.78,26.22,25.05,29.6,22.9,23.02,26.96,26.45,24.89,21.39,25.62,28.75,23.44,,,,,,,,,
