HASTINGS ORE THE FIRS,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6735,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,,,,,,4.02,1.23,7.15,1.89,3.87,,
February,,,,,0.95,0.86,3.02,2.72,1.99,3.90,,
March,,,,,0.58,0.79,2.99,2.33,2.09,0.98,,
April,,,,,2.09,1.29,1.74,2.50,4.03,3.25,,
May,,,,,0.86,0.88,1.43,2.46,3.69,3.11,,
June,,,,,1.29,2.04,1.36,2.20,1.39,4.23,,
July,,,,,0.43,2.55,0.61,2.78,1.22,3.48,,
August,,,,,1.48,2.16,3.64,2.69,9.39,4.00,,
September,,,,,3.58,3.51,3.51,0.94,2.02,3.25,,
October,,,,,3.66,4.68,1.87,3.98,3.71,1.16,,
November,,,,,1.60,6.56,3.70,7.40,4.20,1.10,,
December,,,,,2.51,1.61,7.28,2.70,2.45,1.22,,
Total,,,,,,30.95,32.38,39.85,38.07,33.55,,
Calc annual,0.00,0.00,0.00,0.00,19.03,30.95,32.38,39.85,38.07,33.55,,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,-0.00,0.00,,
