BIRMINGHAM-WW-ESGAIR-CEILIOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SN898601,Long,-3.6148671,Lat,52.228039,Elevation,1560,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,9.7,5.9,9.4,6.2,2.7,7.73,6.7,9.38,10.78,10.75,10.13,8.85,9.38,11.5,11.55,17.75,3.2,14.2,9.2,14.7,,10.2,4.1,12.9,13.4,14.1,13.9,4.5,4.18,8.95,14.41,9.63,,10.05,,22.2,4.08,5.02,10.75,,3,,5.9,10.1,9.07,9.3,11.53,11.6
February,,,,3.65,8.35,10.5,9.5,2.01,6.75,4.4,5.66,0.5,10.27,16.32,1.85,15.15,6.45,7.35,9.51,1.45,1.1,,0.2,,0.65,11.2,4,12.7,5.1,9.8,6.45,8.16,2.46,6.93,2.98,10.64,13.25,,6.09,4,13.83,8.3,7.15,5,8.09,5.07,1.15,,12.7,1.2,
March,,,,9.6,,2.4,5.86,4.55,4.1,10.38,10.25,8.7,6.95,4.08,3.7,3.15,3.45,9.85,,0.72,4.55,3.7,5.75,6.6,7.05,2.75,5.2,6.3,1.85,5.9,6.51,5.61,5.91,1.8,0.9,4.96,2.7,,5.14,4.52,5.35,10.75,,7.02,7,5.7,5.8,,2.1,6.03,4.7
April,,,,9.25,3.75,3.5,7.96,3.8,2.75,4.52,11.2,2.1,5.8,5.82,7.92,6.3,3.85,4.45,3,1.84,4.5,6.2,7.71,2.15,5.7,10.1,4.85,7.15,0.6,5.9,4.86,2.98,4.91,2.09,2.75,4.15,2.8,7.15,5.42,7.11,6.08,7.85,3.55,6.02,2.01,5.13,2.5,0.55,2.4,7.19,6.04
May,,,,3.85,4.7,5.2,5.1,5,4.4,2,5.83,3.55,1.7,6.41,9.17,7.45,5.3,2.9,0.9,5.55,4.3,7.4,6.6,2.6,4.2,2.25,3,3,5.7,1.4,3.56,5.57,12.4,7.88,3.71,5.14,4.8,4.05,5.02,7,2.77,4.26,5.28,4.05,4.09,8.82,1.17,3.92,5.8,2.25,3
June,,,6,4.6,2.65,2.15,4.05,3.15,3,4.67,3.86,,4.1,1.46,4.2,0.25,3.75,8.45,9.7,4.75,3.4,5.7,2.82,5.35,3.2,9.1,6.05,2.95,7.8,4.7,0.89,1.95,1.09,6.32,4.58,8.3,7.11,3.17,8.04,1.02,3.01,1.75,,4.01,8.05,8.45,4.1,3.13,5.84,3.15,3.9
July,,,5.89,1.85,5.85,6.75,3.4,2.7,6.35,2.13,7.63,3.24,8.4,7.45,8.65,4.53,9.15,8.25,4.9,5.15,8.8,6.2,6.73,5.35,3.3,1.7,11,3.6,8.1,12.9,8.16,3.48,6.31,5.41,5.1,3.43,4.45,4.09,4.01,1.72,6.7,2.7,,7.18,6.04,1.18,5.09,9,6.5,5.15,6.19
August,,,13.12,2.95,5.55,,4.67,17.1,3.15,4.92,3.4,7.67,5.41,8.57,9.3,7.6,7.85,12.85,9.55,5.35,9,7.8,1.8,2.15,9.4,3,1.15,1.9,4.4,3.75,1.63,10.21,7.16,6.74,3.98,5,11.2,0.8,6.62,4.01,11.25,7.9,7.17,6,7.91,1.17,10,10.11,6,0.8,6
September,,,1.75,3.75,3.35,1.5,4.63,4,13.4,3.7,5.42,3.12,5.68,7.83,10.75,6.17,4.45,9.45,2.38,3.2,9.65,3.5,6.35,1.6,7.1,14.15,6.8,4.55,2.45,1.1,4.51,1.74,5.46,6.97,7.25,5.64,10.08,4.45,8,2.85,14.8,6.95,5.15,8,8.05,5,7.91,14.04,9.5,0.55,6.67
October,,,8.15,6,3.8,3.65,12.73,10.25,5.7,3.65,5.72,3.4,1.63,11.95,9.9,10.7,6.85,9.2,11.95,11,12.2,3.6,14.2,9.3,11,11.95,7.1,5.15,12.4,4.9,10.28,8.15,8.92,7.82,13.53,7.3,3.15,2.19,5.17,10.82,4.94,1.9,9.18,5.11,13.14,6,5.15,7.18,7.08,11.14,9.04
November,,,7,9.9,10,6.22,6.3,7.25,5.65,5.48,3.22,5.35,,8.13,6.9,4.97,13.35,6.65,,20.35,10.8,15.3,7.84,2.3,3.4,12.2,9.5,2.6,14.3,17.8,16.75,7.25,1.45,8.1,12.14,1.35,14,8.04,5.32,10.54,10.65,15,,9.11,15.15,6,4.95,4.62,4.65,10.05,15.8
December,,,11.9,5.15,,14.48,4.2,2.4,13.9,14.25,6.94,11.19,10.88,8.55,13.65,8.9,1.85,3.75,6.75,18.2,9.8,5.85,6.12,1.9,16.65,7.25,13.8,7.8,8.8,6.9,7.91,7.38,12.73,4.58,9.6,,8.95,7.17,15.17,11.75,6.1,10.95,,3.15,9.07,9.95,9.11,,7.5,17.02,11.08
Total,,,,70.25,,,74.6,64.91,76.88,66.8,78.51,,,96.7,94.84,84.55,77.8,94.7,,80.76,92.3,,80.82,,81.85,89.75,85.35,71.1,85.6,88.95,76.01,66.66,77.75,79.05,76.15,,92.54,,96.2,69.42,90.5,89.06,,67.65,,68.37,67.03,,79.37,76.06,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from the 1950s record and is on Esgair Ceiliog. Altitudes match. Gauge in noted as moving in Sep 1921, 200 yards N if moved as recommended.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
