MITCHELSTOWN CASTLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IR8084913177,Long,-8.28129,Lat,52.27027,Elevation,340,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR4010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,4.18,2.2,4.07,2.95,5.58,5.32,5.51,1.92,5.71,5.28,3.62,5.89,1.78,2.68,2.61,3.86,1.62,3.92,7.89,2.08,3.94,2.08,2.56,4.58,5.74,6.32,3.55,3.79,3.28,7.7,,,,,,
February,,,,,,0.82,1.92,1.94,2.03,4.07,3.11,1.75,5.62,2.57,5.64,2.19,3.21,2.34,2.52,2.19,7.53,3.47,4.36,2.1,7.05,5.55,4.84,1.92,5.56,2.92,2.49,1.89,4.33,7.3,2.57,,,,,,
March,,,,,,3.65,4.26,5.42,1.23,1.23,0.71,2.71,3.1,6.69,2.94,6.77,2.48,1.75,4.3,3.12,2.83,2.78,4.7,4.03,5.64,0.83,1.69,4.06,2.69,2.92,3.78,2.84,1.85,3.58,1.12,,,,,,
April,,,,,,2.75,0.98,4.83,3.29,3.34,2.77,2.99,3.42,1.76,2.51,3.97,2.26,3.29,2.33,7.01,2.86,3.1,1.18,3.61,1.25,1.55,3.31,1.67,1.37,1.67,5.41,1,3.33,4.2,2.69,,,,,,
May,,,,,,0.42,0.33,2.09,3.02,3.57,2.74,2.65,2.09,3.75,2.87,1.59,4.08,4.04,2.29,2.54,3.56,2.27,1.6,4.24,1.56,1.55,3.23,4.58,2.24,4.7,4.06,1.89,1.75,1.52,3.75,,,,,,
June,,,,,,2.25,3.96,4.75,3.22,2.23,5.34,3.33,3.27,3.07,2.46,1.7,2.65,3.91,1.33,1.39,4.53,3.09,6.27,2.83,1.56,2.67,3.25,1.2,1.12,1.42,1.91,0.32,2.7,0.31,4.92,,,,,,
July,,,,,,5.6,4.9,1.85,1.64,2.08,2.26,0.92,2.89,9.44,3.5,1.35,2.85,3.22,2.52,3.03,4.13,3.99,7.73,0.58,5.41,5.63,1.91,1.94,3.96,1.76,5.45,4.03,2.72,3.32,,,,,,,
August,,,,,,4.95,2.07,6.12,5.21,1.47,6.11,3.51,4,4.89,3.78,6.31,2.51,3.02,4.15,0.91,5.62,1.96,4.52,1.86,3.39,2.15,3.72,8.12,3.43,2.49,2.75,5.31,3.11,4.58,,,,,,,
September,,,,,,1.12,6.1,3.51,1.7,2.41,1.6,9.09,2.09,5.3,3.76,2.34,1.25,1.54,6.58,2.35,1.4,3.12,0.93,6.33,3.52,2.08,2.18,1.71,6.22,2.57,3.19,1.77,,3.38,,,,,,,
October,,,,,,2.99,3.45,4.89,4.38,1.81,6.86,3.41,2.65,6.08,2.54,1.35,5.02,6.79,2.76,6.79,4.02,4.33,3.27,5.78,1.87,5.52,6.49,4.21,3.99,0.89,4.97,2.7,,5.41,,,,,,,
November,,,,,,5.14,1.1,5.3,5.16,3.39,5.74,1.86,6.95,2.78,2.82,3.91,3.19,4.02,3.01,1.15,5.36,4.53,3.43,5.18,3.48,3.52,7.67,2.3,2.78,2.32,5.16,4.47,2.09,4.59,,,,,,,
December,,,,,,6.88,5.56,4.67,2.44,9.47,4.57,3.31,4.56,5.53,2.39,2.56,4.27,5.85,3.68,4.49,4.7,7.92,5.12,2.43,7.95,5.92,3.09,2.53,5.99,5.64,4.55,2.48,3.69,3.96,,,,,,,
Total,,,,,,40.75,36.83,49.44,36.27,40.65,47.13,41.04,42.56,57.57,40.49,37.66,39.66,41.55,38.15,37.58,50.4,42.18,47.03,46.86,44.76,40.91,43.46,36.8,43.93,35.04,50.04,32.25,,45.43,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901 Aug mistranscribed originally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1922 Sept 4.0, Oct 0.9 and total estimated therefore removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
