HANLEY-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ886461,Long,-2.1713613,Lat,53.012083,Elevation,386,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2364/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,3.08,2.82,1.69,2.28,1.55,4.01,3.8,3.84,5.68,2.52,2.14,3.7,4.46,3.8,2.62,2.54,1.77,6.23,1.78,1.38,2.44,3.43,1.09,1.56,2.64,3.74,1.98,3.33,2.47,4.98
February,,,,,,,,,,,,3.63,0.2,4.73,0.32,3.22,1.85,5.04,0.99,1.63,2.42,3.03,1.48,1.22,1.38,2.61,5.53,1.04,1.73,1.12,5.06,2.72,1.33,1.99,2.96,1.76,0.66,2.75,4.04,0.43,2.07
March,,,,,,,,,,,,0.17,1.84,2.4,2.01,0.76,1.69,2.15,0.74,2.21,2.07,3.05,1.79,0.82,0.57,1.05,0.96,5.19,0.92,2.1,1.17,4.15,1.61,1.36,2.54,2.58,1.64,3,1.39,2.14,1.22
April,,,,,,,,,,,,4.14,2.59,0.86,2.03,3.13,1.65,3.35,0.14,1.55,2.11,1.44,1.11,1.04,1.87,1.45,1.33,2.35,2.15,2.61,3.55,2.41,3.04,2.51,0.6,1.54,1.08,0.36,1.07,3.58,1.43
May,,,,,,,,,,,,3.57,4.77,1.18,1.16,0.78,0.77,2.08,2.28,1.32,1.89,2.95,3.95,2.55,1.28,3.26,1.56,2.8,1.61,2.29,0.73,2.58,2.34,2.26,2.2,3.09,0.77,1.11,3.19,0.61,1.72
June,,,,,,,,,,,,4.04,0.61,2.94,1.1,4,3.05,0.94,1.78,2.29,1.44,0.81,0.51,3,2.75,2.83,2.62,1.79,4.53,0.66,1.66,1.62,2.36,3.96,4.12,2.86,2.73,2.34,5.82,1.41,3.54
July,,,,,,,,,,,,3.56,3.35,1.81,1.09,0.78,5.84,3.52,3.01,7.1,3.17,3.85,2.75,2.05,2.94,1.5,2.6,3.78,2.19,1.28,2.43,1.98,1.51,2.97,3.39,0.51,4.3,5.03,3.4,1.58,3.06
August,,,,,,,,,,,2.99,6.01,1.64,0.72,2.53,1.85,2.82,1.28,4.3,1.84,0.68,4.16,1.84,2.98,2.84,3.52,4.39,0.62,6.7,2.55,4.72,4.63,2.18,2.92,5.31,1.11,6.07,5.57,3.78,0.41,4.17
September,,,,,,,,,,,2.82,2.75,1.83,1.05,2.06,3.81,4.16,1.21,1.55,1.09,2.42,0.37,1.93,3.38,3.52,1.56,3.84,1.36,2.17,0.44,4.17,1.99,2.09,2.42,3.42,2.83,2.13,5.39,4.5,0.11,4.32
October,,,,,,,,,,,4.14,1.03,5.72,4.87,2.7,4.9,2.09,1.82,3.28,2.78,3.9,3.52,3.01,2.38,4.15,5.04,0.54,0.45,2.28,3.96,1.13,0.71,3.55,2.01,5.63,1.61,2,2.43,3.76,1.95,3.95
November,,,,,,,,,,,3.17,5.05,2.33,1.17,1.79,4.7,3.23,1.08,3.66,4.6,7.24,3.03,0.54,2.83,5.24,0.36,5.03,3.3,2.02,3.92,4.01,7.85,1.8,1.87,5.64,1.91,1.32,1.58,1.83,3.61,4
December,,,,,,,,,,,3.36,1.96,0.87,0.24,4.71,4.23,3.09,3.49,3.93,1.64,2.63,1.59,2.87,1.53,2.15,2.78,3.74,2.86,3.59,2.9,3.01,3.82,3.39,1.26,3.84,2.67,3.28,2.13,2.95,5.14,2.98
Total,,,,,,,,,,,,38.99,28.57,23.66,23.78,33.71,34.25,29.76,29.5,33.73,32.49,29.94,25.48,28.24,32.49,28.58,34.68,27.31,36.12,25.61,33.02,36.9,28.63,26.62,41.21,25.11,29.72,33.67,39.06,23.44,37.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is Hanley Sewage Works. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
