"CHESTERFIELD BRAMPTON ST THOMAS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4006,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,0.49,2.44,4.19,1.96,2.14,4.07,,,,,
February,,5.01,2.08,2.94,1.34,3.25,0.62,,,,,
March,,2.05,1.57,1.15,2.01,1.35,2.63,,,,,
April,,1.10,3.78,2.72,2.53,1.24,1.56,,,,,
May,,1.20,1.63,1.09,1.20,1.44,7.33,,,,,
June,,0.85,2.91,3.17,0.63,2.56,1.07,,,,,
July,,1.61,4.44,2.03,2.73,0.45,3.47,,,,,
August,,4.67,1.95,0.99,1.77,2.66,2.97,,,,,
September,,1.15,1.87,5.34,1.67,2.32,1.17,,,,,
October,,3.26,4.62,3.66,1.05,5.56,5.26,,,,,
November,,3.34,5.18,2.89,1.15,2.60,1.44,,,,,
December,,2.44,5.89,1.87,2.15,1.23,4.18,,,,,
Total,,27.17,38.36,32.04,20.19,26.80,35.77,,,,,
Calc annual,0.00,27.17,38.36,32.04,20.19,26.80,35.77,0.00,0.00,0.00,,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
