KIRKLEY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6812,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.72,1.56,,,,,,,,,,
February,0.39,0.20,,,,,,,,,,
March,0.91,0.87,,,,,,,,,,
April,2.33,0.99,,,,,,,,,,
May,1.62,0.94,,,,,,,,,,
June,1.86,0.36,,,,,,,,,,
July,3.21,0.68,,,,,,,,,,
August,1.65,2.18,,,,,,,,,,
September,3.01,1.54,,,,,,,,,,
October,0.31,0.94,,,,,,,,,,
November,0.64,2.32,,,,,,,,,,
December,2.30,1.72,,,,,,,,,,
Total,19.95,14.30,,,,,,,,,,
Calc annual,19.95,14.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
