"KIRKLEY, LOWESTOFT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6812,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.06,0.89,1.20,1.63,1.49,1.60,2.25,,,,,
February,1.65,2.11,1.67,2.35,0.94,2.16,0.35,,,,,
March,0.88,1.85,1.31,1.49,1.10,0.99,1.25,,,,,
April,1.79,0.93,2.96,1.91,1.43,1.71,0.91,,,,,
May,0.70,1.08,2.01,1.87,0.70,2.29,1.49,,,,,
June,2.10,2.09,2.49,2.46,0.72,0.66,0.48,,,,,
July,5.39,1.03,3.11,4.54,2.12,,3.62,,,,,
August,2.10,3.44,1.43,1.04,0.89,0.29,1.53,,,,,
September,2.61,2.46,2.26,1.87,5.15,5.48,1.03,,,,,
October,3.93,3.22,5.15,2.62,3.91,5.62,2.85,,,,,
November,2.23,1.48,3.50,3.04,1.85,2.23,2.55,,,,,
December,1.93,3.30,4.22,2.24,2.39,1.17,3.66,,,,,
Total,25.37,23.88,31.31,27.06,22.69,,21.97,,,,,
Calc annual,25.37,23.88,31.31,27.06,22.69,24.20,21.97,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,-0.00,-0.00,NaN,0.00,NaN,NaN,NaN,,
