"HIGHFIELD HOUSE, NOTTINGHAM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,0.53,0.65,,,,,,,,,,
February,2.15,4.55,,,,,,,,,,
March,1.72,2.28,,,,,,,,,,
April,2.09,1.41,,,,,,,,,,
May,1.77,0.86,,,,,,,,,,
June,5.80,1.68,,,,,,,,,,
July,6.57,1.96,,,,,,,,,,
August,3.06,4.65,,,,,,,,,,
September,4.30,1.74,,,,,,,,,,
October,4.86,2.37,,,,,,,,,,
November,2.09,2.51,,,,,,,,,,
December,3.18,2.46,,,,,,,,,,
Total,38.12,27.12,,,,,,,,,,
Calc annual,38.12,27.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
