"LEAKE (LADE BANK ENGINES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,ZZ999,,,,,,,,,,,
,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,,
January,,,,2.00,1.64,2.34,2.63,1.56,0.73,0.95,,
February,,,,2.88,0.90,2.01,0.21,0.24,1.22,1.58,,
March,,,,1.29,1.06,0.71,2.02,1.20,1.78,2.16,,
April,,,,1.20,1.43,1.30,1.36,1.35,1.59,2.17,,
May,,,,2.76,1.00,1.69,2.90,1.41,0.67,3.76,,
June,,,,3.35,1.05,1.93,1.25,0.30,1.87,0.39,,
July,,,,3.57,3.58,1.01,3.12,0.92,5.44,2.03,,
August,,,,0.61,1.01,2.00,2.14,1.82,2.41,3.64,,
September,,,,8.09,2.15,3.00,1.16,2.30,1.32,1.92,,
October,,,,2.77,1.51,4.80,3.51,1.74,0.59,3.08,,
November,,,,3.10,1.07,3.41,3.52,1.76,1.89,0.80,,
December,,,,1.91,2.73,0.93,3.90,0.88,1.28,1.31,,
Total,,,,33.53,19.13,25.13,27.72,15.48,20.79,23.79,,
Calc annual,0.00,0.00,0.00,33.53,19.13,25.13,27.72,15.48,20.79,23.79,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
