"CARDIFF WW (BEACONS RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4156,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.03,13.18,8.30,6.69,8.83,10.40,12.28,9.82,18.47,2.77,13.80,
February,5.88,0.24,12.15,16.62,1.02,13.77,7.39,7.21,11.37,1.49,0.85,
March,9.36,10.22,8.54,2.74,3.51,1.82,2.38,7.85,8.54,1.80,4.52,
April,13.36,1.80,5.48,6.15,7.01,6.09,4.41,3.10,3.05,1.23,5.61,
May,6.10,3.94,2.40,5.28,6.27,9.31,4.89,3.73,1.17,6.86,3.05,
June,7.54,0.94,2.98,2.40,4.57,0.02,3.76,7.60,8.46,5.03,4.27,
July,10.73,5.55,10.15,5.74,8.48,3.96,5.11,8.54,5.53,5.77,9.01,
August,4.61,10.99,6.13,8.07,10.40,7.30,8.37,14.08,6.73,6.34,7.27,
September,6.91,4.52,6.18,7.38,12.50,5.71,4.11,12.02,2.77,3.25,8.25,
October,6.62,3.20,3.38,15.11,11.15,11.36,7.33,10.28,13.90,11.04,10.47,
November,5.60,4.97,3.80,7.77,6.00,5.03,18.84,8.83,16.15,20.59,10.43,
December,11.98,10.84,11.56,7.82,14.61,8.86,1.01,4.91,7.88,20.31,8.35,
Total,102.72,70.39,81.05,91.77,94.35,83.63,79.88,97.97,104.02,86.48,85.88,
Calc annual,102.72,70.39,81.05,91.77,94.35,83.63,79.88,97.97,104.02,86.48,85.88,
Difference,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,
