"CARDIFF WW (BEACONS RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4156,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,10.83,3.05,7.59,10.39,7.72,9.60,11.56,3.15,8.56,10.04,,
February,10.07,10.09,7.16,4.34,10.79,12.15,11.86,1.85,8.00,5.25,,
March,2.77,3.58,13.64,12.70,11.19,2.24,5.08,4.34,4.18,9.08,,
April,6.40,5.12,0.76,10.58,2.82,3.39,4.93,3.01,3.32,-999.00,,
May,4.37,3.52,2.74,4.55,4.80,4.42,4.39,5.22,3.07,2.01,,
June,5.75,6.23,7.89,3.49,3.84,1.62,4.97,4.23,2.30,3.68,,
July,7.44,0.57,6.97,1.49,7.32,9.00,3.16,4.59,9.22,1.90,,
August,11.22,6.54,14.19,5.26,8.05,4.13,5.88,17.04,3.47,-999.00,,
September,0.91,5.27,1.59,3.75,3.36,1.77,3.95,4.75,13.86,5.23,,
October,8.31,6.38,9.09,8.09,5.00,6.53,17.77,12.10,5.61,3.77,,
November,9.04,12.55,6.64,12.70,10.70,6.10,8.28,6.25,5.49,4.98,,
December,14.64,16.31,15.17,5.59,15.04,17.00,6.37,2.86,14.78,14.95,,
Total,91.75,79.21,93.43,82.93,90.63,77.95,88.20,69.39,81.86,70.13,,
Calc annual,91.75,79.21,93.43,82.93,90.63,77.95,88.20,69.39,81.86,60.89,,
Difference,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,9.24,,
