ETTRICK MANSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT259145,Long,-3.1707,Lat,55.4192,Elevation,808,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,5.07,8.5,11.07,4.79,5.9,6.61,8.24,9.84,8.17,14.96,,10.14,3.17,13.96,10.18,10.22,2.44,7.25,9.31,9.23,7.16,2.41,1.24,5.54,6.96,6.92,4.14,6.96,6.25,9.31,4.14,4.46,7.5,7.1,1.66,5.27,5.84,,9.43,5.97,3.8,5.96
February,,,,,,,,,,1.07,7.38,0.71,5.95,7.15,1.36,7.98,6.38,2.52,7.4,,0.56,4.61,0.35,4.06,0.4,6.25,3.84,4.86,4.17,8.96,1.92,5.3,2.58,5.83,2.75,7.22,3.46,0.81,5.5,6.12,5.92,5.23,1.33,4.96,3.95,2.34,2.18,4.83,4.5,1.53,7.81
March,,,,,,,,,,4.3,8.1,9.87,4.33,2.98,1.06,2.6,3.22,4.58,7.06,,3.18,0.91,2.85,4.06,3.86,2.08,4.39,1.99,2.8,5.26,5.48,3.17,3.17,2.08,0.69,3.74,3.36,6.31,4.58,1.52,7.74,5.03,3.62,,4.14,2.3,2.75,4.48,2.36,2.85,2
April,,,,,,,,,,3.93,4.54,1.41,4.24,4.73,3.75,6.65,4.09,3.24,1.57,,2.04,4.49,5.38,2.25,5.1,3.87,1.31,2.43,0.8,2.09,4.41,2.43,3.7,3.43,2.89,2.34,1.46,12.62,4.34,6.11,4.14,5.16,3.36,3.98,1.03,1.71,0.81,2.22,2.31,4.53,5.57
May,,,,,,,,,,1.56,7.68,3.04,3.17,3.28,5.79,10.06,4.28,3.73,1.99,,2.3,4.91,2.97,2.22,4.19,0.96,0.59,2.55,5.14,1.21,2.24,3.28,5.72,5.13,3.61,5.62,1.33,3.98,2.21,3.27,2.24,2.29,2.8,3.21,,4.07,2.96,2.31,3.8,1.67,2.37
June,,,,,,,,,,2.09,1.91,0.52,1.8,1.87,2.09,0.85,5.45,4.76,7.57,,3.45,8.59,1.47,0.87,2.38,4.56,2.28,2.68,6.89,4.06,1.76,1.14,1.06,4.58,4.15,3.58,5.36,3.5,6.3,1,2.72,2.19,2.88,2.58,4.69,1.96,3.1,2,4.18,3.55,3.05
July,,,,,,,,,,1.13,5.21,4.62,5.58,4.66,6.49,1.84,4.73,4.52,3.64,,4.58,3.7,4.93,6.55,2.26,1.32,6.89,5.13,5.46,4.92,7.69,2.93,2.91,3.25,2.16,3.42,3.48,3.28,3.35,3.03,4.57,3.38,3.46,5.04,3.46,2.32,5.43,5.85,5.13,4.35,3.74
August,,,,,,,,,,3.58,5.4,6.81,3.75,7.97,4.73,5.66,5.55,7.22,8.35,,8.98,2.77,2,2.16,6.46,2.96,2.79,4.18,2.27,2.67,1.99,6.23,5.51,6.91,2.79,1.77,5.56,0.02,9.84,3.69,6.42,7.71,4.05,3.37,5.58,1.49,8.79,6.04,4.15,1.18,4.6
September,,,,,,,,,,5.23,2.45,2.99,2.72,6.79,5.68,4.28,4.07,9.22,3.76,,3.91,1.73,5.32,1.47,7.23,7.64,4.49,2.72,4.1,2.23,3.88,2.13,6.23,4.03,7.19,7.3,7.52,3.97,5.95,1.87,11.69,6,2.53,4.89,8.33,3.91,4.51,3.62,5.18,1.23,3.19
October,,,,,,,,,,3.18,2.24,4.65,3.96,8.54,4.19,6.67,5.82,8.83,11.07,,10.86,4.03,7.89,4.25,9.15,8.57,6.85,3.91,10.5,3.69,4.89,4.98,5.9,9.89,4.61,6.1,0.91,1.37,4.44,8.07,5.08,0.34,6.66,3.01,12.58,2.86,4.47,6.4,4.21,5.79,3.55
November,,,,,,,,,,6.35,4.33,2.65,2.72,6.17,4.52,2.21,9.17,5.68,8.15,,5.61,10.84,4.31,2.34,2.38,6.04,4.16,0.8,12.36,9.22,7.09,5.5,1.68,2.41,9.18,0.37,10.89,7.66,3.65,6,5.35,11.84,4.66,7.42,10.94,2.24,2.08,2.29,1.19,11.07,7.78
December,,,,,,,,,,10.1,7.03,9.93,6.79,4.92,12.25,5.72,1.67,2.67,5.25,,5.7,5.34,12.79,0.97,9.15,2.32,8.65,4.28,4.11,3.09,5.7,3.03,9.42,2.71,5.87,3.75,5.71,2.51,8.85,9.61,2.22,9.38,4.54,4.02,6.92,5.36,8.13,6.19,5.41,8.55,5.95
Total,,,,,,,,,,47.59,64.77,58.27,49.8,64.96,58.52,62.76,64.27,65.14,80.77,,61.31,55.09,64.22,41.38,62.78,49.01,53.49,44.84,67.83,54.56,49.46,41.36,53.42,57.21,52.81,49.35,56,52.28,68.32,54.43,62.55,66.05,46.99,,,36.4,,55.66,48.39,50.1,55.57
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar 1953 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 1954 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
