"NEWMARKET (SEWAGE OUTFALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1387,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.59,0.66,1.38,0.96,2.34,2.97,3.45,2.96,4.27,1.29,,
February,2.49,0.36,1.66,0.23,1.88,2.48,2.84,0.63,0.74,1.66,,
March,0.13,1.11,1.84,1.61,0.43,0.43,3.35,0.52,1.56,2.93,,
April,3.06,2.25,1.30,2.38,2.35,1.45,2.87,0.28,2.62,1.56,,
May,2.88,4.31,1.54,0.55,0.94,0.93,2.24,2.01,0.78,2.07,,
June,1.78,0.24,2.90,1.68,2.15,3.08,2.55,0.45,1.24,0.22,,
July,4.27,2.36,2.96,1.66,0.55,6.83,2.11,1.42,1.82,3.58,,
August,2.97,3.22,1.05,1.98,1.26,0.91,1.56,1.14,3.70,0.29,,
September,2.62,1.78,2.24,1.65,4.68,2.68,2.56,2.64,2.91,0.64,,
October,0.73,3.87,2.37,1.23,2.27,1.77,1.85,2.31,3.67,1.53,,
November,2.00,1.75,1.34,1.08,3.44,2.42,1.54,2.10,2.92,6.26,,
December,1.24,0.45,0.46,3.67,1.72,1.60,2.82,2.40,1.12,1.77,,
Total,25.76,22.36,21.04,18.68,24.01,27.55,29.74,18.86,27.35,23.80,,
Calc annual,25.76,22.36,21.04,18.68,24.01,27.55,29.74,18.86,27.35,23.80,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,,
