"CONINGTON (CONINGTON HALL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1213,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.99,2.14,2.53,1.62,2.91,1.15,2.76,,3.52,1.42,2.06,
February,0.53,0.51,1.86,3.30,1.05,2.51,2.41,,1.14,0.70,0.60,
March,1.41,0.91,1.57,2.50,0.57,0.92,0.40,,1.10,0.09,1.40,
April,3.14,1.33,3.35,1.21,4.13,1.46,5.21,,0.84,1.29,1.86,
May,1.47,0.74,2.01,1.19,6.16,2.90,2.76,,2.35,1.13,3.25,
June,1.34,0.56,1.28,0.72,2.10,0.27,3.08,,2.78,1.06,0.40,
July,2.76,0.48,4.71,3.18,3.88,1.79,2.94,2.66,1.77,2.13,3.43,
August,0.77,1.09,1.90,2.55,2.05,3.19,1.05,2.28,1.36,0.57,1.83,
September,1.60,1.44,2.98,2.70,2.18,2.98,3.07,3.93,0.72,0.34,3.47,
October,0.42,1.19,0.52,4.57,4.01,3.72,2.66,1.71,2.66,2.90,1.06,
November,0.77,2.09,1.17,1.52,2.80,1.67,3.98,2.51,1.88,4.12,3.46,
December,2.10,1.54,2.35,2.70,2.96,1.94,0.51,2.36,2.25,3.16,1.93,
Total,18.30,14.02,26.23,27.76,34.80,24.50,30.83,,22.37,18.91,24.75,
Calc annual,18.30,14.02,26.23,27.76,34.80,24.50,30.83,15.45,22.37,18.91,24.75,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,NaN,0.00,0.00,0.00,
