"PATRICROFT (ECCLES SEWAGE WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2831,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.93,3.46,1.84,2.14,1.71,3.54,2.91,3.53,4.80,2.49,,
February,3.29,0.08,2.71,0.37,2.77,1.48,4.41,1.08,3.65,1.92,,
March,0.23,1.83,2.47,2.12,1.06,1.42,1.12,0.92,1.70,2.52,,
April,2.95,2.61,1.10,1.89,2.48,0.99,2.51,0.35,2.34,1.69,,
May,2.86,4.07,1.41,2.02,0.92,0.58,2.41,3.62,1.35,1.06,,
June,4.80,0.47,2.70,1.85,3.85,3.22,1.05,3.16,2.57,0.94,,
July,4.49,3.80,2.59,1.78,0.93,2.93,1.87,3.81,6.85,3.75,,
August,6.72,1.49,1.11,2.81,1.36,1.81,2.39,2.27,1.59,1.41,,
September,2.59,3.15,1.03,2.62,6.16,4.97,1.03,2.85,0.92,3.33,,
October,1.64,7.51,4.53,4.44,4.56,2.49,1.65,6.15,1.66,3.43,,
November,5.89,2.47,1.07,1.53,4.59,3.49,1.87,3.42,4.98,5.79,,
December,1.95,1.27,0.42,4.77,3.74,2.61,2.07,3.81,3.16,2.91,,
Total,41.34,32.21,22.98,28.34,34.13,29.53,25.29,34.97,35.57,31.24,,
Calc annual,41.34,32.21,22.98,28.34,34.13,29.53,25.29,34.97,35.57,31.24,,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,,
