"PATRICROFT, ECCLES SEWAGE WORKS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SJ760974,Long,-2.36304,Lat,53.47278,Elevation,71,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.02,3.73,7.32,1.43,4.06,3.93,3.46,1.84,2.14,1.71,3.54,2.91,3.53,4.8,2.49,1.08,2.67,4.36,4.36,2.26,4.34,2.41,6.65,2.2,1.27,,3.66,1.37,3.76,2.13,4.62,2.25,2.58,2.76,4.73
February,,,,,,,2.68,1.28,3.51,0.89,0.21,3.29,0.08,2.71,0.37,2.77,1.48,4.41,1.08,3.65,1.92,2.4,1.52,2.59,1.5,3.17,4.74,0.26,1.74,1.63,4.21,,0.96,1.14,2.81,1.85,0.88,2.08,5.5,0.36,1.76
March,,,,,,,1.16,3.56,1.86,1.04,2.55,0.23,1.83,2.47,2.12,1.06,1.42,1.12,0.92,1.7,2.52,2.41,3.11,0.88,0.65,1.08,0.65,4.69,0.95,1.86,1.37,,2.12,1.72,2.21,1.94,1.2,3.3,1.67,1.31,1.02
April,,,,,,,1.3,1.96,0.84,0.77,1.5,2.95,2.61,1.1,1.89,2.48,0.99,2.51,0.35,2.34,1.69,1.18,1.44,1.75,2.85,2.37,1.17,2.52,1.44,2.36,2.86,,3.41,2.47,0.64,1.96,3.51,0.36,0.85,2.95,1.63
May,,,,,,,3.41,1.43,1.25,2.67,1.5,2.86,4.07,1.41,2.02,0.92,0.58,2.41,3.62,1.35,1.06,1.68,3.24,2.33,2.36,3.9,1.32,2.15,1.26,4.96,1.4,,1.58,1.98,2.04,2.69,0.87,0.97,4.65,2.73,1.91
June,,,,,,,1.63,4.62,5.37,1.02,1.73,4.8,0.47,2.7,1.85,3.85,3.22,1.05,3.16,2.57,0.94,0.27,0.39,3.35,2.36,4.21,3.1,1.71,4.35,0.8,3.6,,2.29,1.45,2.72,2.68,1.86,1.45,5.15,2.7,1.51
July,,,,,,,2.34,2.11,1.72,2.84,6.2,4.49,3.8,2.59,1.78,0.93,2.93,1.87,3.81,6.85,3.75,1.96,3.47,1.99,3.21,1.72,3.7,2.19,1.63,1.47,3.32,,2.13,4.26,4.28,0.86,6.66,5.34,4.74,2.72,4.94
August,,,,,,,3.53,4.89,3.73,3.9,5.48,6.72,1.49,1.11,2.81,1.36,1.81,2.39,2.27,1.59,1.41,5.14,4.02,5.44,3.49,2.9,4.63,0.26,4.33,2.1,5.38,,2.65,4.67,5.93,0.97,8.86,4.07,4.07,0.18,5.33
September,,,,,,,3.32,5.94,0.84,1.6,2.72,2.59,3.15,1.03,2.62,6.16,4.97,1.03,2.85,0.92,3.33,0.47,2.08,4.13,4.34,2.78,5.36,2.32,1.9,0.78,5.29,,3.27,2.85,3.94,2.23,2.53,5.54,4.53,0.21,2.9
October,,,,,,,3.33,2.33,4.01,5.15,4.53,1.64,7.51,4.53,4.44,4.56,2.49,1.65,6.15,1.66,3.43,4.28,5.38,3.48,3.77,5.58,0.8,,2.12,3.1,2.46,,3.64,2.03,6.12,2.15,2.45,3.63,3.44,3.07,3.92
November,,,,,,,5.22,3.04,3.77,6.22,4.48,5.89,2.47,1.07,1.53,4.59,3.49,1.87,3.42,4.98,5.79,2.26,0.94,2.53,6.19,0.43,4.57,,1.8,4.56,5.16,,2.34,3.32,5.16,1.8,1.5,1.58,1.43,3.96,5
December,,,,,,,1.51,1.05,2.19,5.82,3.04,1.95,1.27,0.42,4.77,3.74,2.61,2.07,3.81,3.16,2.91,1.44,3.45,2.05,2.98,2.11,3.08,2.18,2.8,4.89,2.21,,3.52,1.16,4.93,4.1,2.9,3.24,3.71,5.13,3.23
Total,,,,,,,32.45,35.94,36.41,33.35,38,41.34,32.21,22.98,28.34,34.13,29.53,25.29,34.97,35.57,31.24,24.57,31.71,34.88,38.06,32.51,37.46,,30.97,30.71,38.53,,31.57,28.42,44.54,25.36,37.84,33.81,42.32,28.08,37.88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 ON 100s transcribed therefore removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12118,ECCLES S WKS ,01/01/1926,31/12/1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
