HIGHER WALTON BANNISTER HALL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6430,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.70,6.25,3.10,3.39,,,,,,,,
February,2.82,0.23,4.25,4.60,,,,,,,,
March,4.19,3.50,1.95,1.13,,,,,,,,
April,3.80,2.00,2.26,2.44,,,,,,,,
May,6.45,1.90,1.43,3.50,,,,,,,,
June,2.55,0.57,2.78,1.01,,,,,,,,
July,5.12,2.45,4.85,3.77,,,,,,,,
August,1.79,5.57,5.23,5.40,,,,,,,,
September,2.83,1.65,3.35,4.87,,,,,,,,
October,1.43,3.46,0.50,4.65,,,,,,,,
November,1.00,2.34,2.95,5.25,,,,,,,,
December,2.20,5.42,5.28,3.94,,,,,,,,
Total,37.88,35.34,37.93,43.95,,,,,,,,
Calc annual,37.88,35.34,37.93,43.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
