"BELFORD, NEWLANDS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NU116322,Long,-1.817546,Lat,55.583312,Elevation,160,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,2.97,1.43,1.74,1.94,0.96,1.16,1.25,1.38,3.78,2.34,2.34,3.27,1.78,2.32,2.8,2.5,0.9,4.29,0.83,2.11,5.53,0.91,0.88,1.81,1.29,1.07,1.81,1.45,2.96,1.64,2,2.19,3.52
February,,,,,,,,,0.98,0.7,1.29,1.33,0.46,1.64,0.44,1.14,2.62,2.38,0.65,0.83,2.03,2.71,1.58,0.53,0.95,1.34,0.8,1.91,0.8,0.58,2.7,2.07,0.68,1.14,1.67,1.46,1.45,2.06,2.36,0.25,2.32
March,,,,,,,,,2.68,0.12,1.49,0.92,2.76,0.77,2.67,2.15,1.42,3.35,0.52,1.86,2.84,2.16,0.67,0.73,1.11,0.52,1.12,3.57,0.39,1.12,0.83,2.64,0.98,,1,1.1,0.58,1.51,3.42,0.72,1.26
April,,,,,,,,,1.09,1.28,1.71,2.37,1.31,1.82,3.37,3.03,1.01,1.66,0.23,1.22,0.82,1.04,0.5,1.09,1.67,1.05,0.67,2.46,1.87,0.92,1.88,2.26,1.12,1.84,0.43,0.68,0.7,0.48,2.16,2.01,0.88
May,,,,,,,,,0.95,1.46,0.8,2.83,2.53,1.55,1.19,1.44,1.14,3.6,1.76,0.83,1.1,1.77,1.73,2.5,2.3,4.02,1.83,1.45,1.48,0.81,1.58,2.31,1.77,2.05,2.41,1.39,0.41,1.89,2.68,0.34,2.11
June,,,,,,,,,4.32,2.31,0.94,3.59,1.1,0.91,2.79,2.75,2.24,1.6,2.65,1.58,1.17,0.37,1.61,1.46,2,2.41,1.99,1.91,3.01,0.85,1.37,1.27,1.74,1.85,1.35,1.26,1.62,1.29,2.48,1.43,1.21
July,,,,,,,,,1.74,3.24,6.29,3.32,2.15,2.55,2.01,1.2,3.65,2.99,2.39,3.01,6.58,1.88,3.79,1.84,2.75,2.3,2.87,2.99,0.89,2.29,2.7,2.59,1.27,2.9,2.27,1.01,3.76,2.39,3.7,1.35,2.89
August,,,,,,,,,3.46,4.8,3.33,1.54,1.9,1.57,3.79,4.08,1.17,2.76,3.42,1.16,0.93,3.23,3.07,3.9,2.27,3.29,7.3,0.16,8.55,2.25,2.8,2.85,2.53,1.68,4.51,0.4,7.83,5,2.39,0.34,3.19
September,,,,,,,,4.96,1.25,0.39,3.33,2.34,3.56,1.58,1.46,3.11,3.48,1.01,3.68,1.76,2.23,0.71,2.55,2.09,4.08,1.87,2.92,1.39,2.04,1.86,2.98,0.76,2.87,1.54,2.53,1.07,2.56,2.51,1.87,0.87,2.36
October,,,,,,,,1.62,2.51,2.47,2.51,1.4,4.36,4.08,4.49,3.37,1.61,3.22,3.44,3.86,2.35,3.28,2.23,2.01,2.16,2.62,1.71,0.59,2.4,5.95,1.34,0.41,2.37,1.17,3.63,2.51,1.24,1.42,1.43,1.52,5.62
November,,,,,,,,2.83,2.73,3.18,3.19,3.28,0.61,3.26,3.19,3.09,2.14,0.97,2.52,2.43,2.87,2.67,0.66,2.53,3.55,0.87,4.12,3.18,1.25,2.63,3.45,5.36,3.04,1.47,2.72,1.16,1.09,1.35,0.71,3.97,2.34
December,,,,,,,,1.85,1.37,3.25,2.97,0.71,0.79,2.56,3.91,1.99,1.08,4.11,2.92,1.55,2.08,0.37,1.64,1.02,2.06,1.98,1.96,1.7,1.89,1.53,1.41,1.15,3.29,0.96,0.9,2.93,2.19,1.69,4.22,3.82,1.86
Total,,,,,,,,,26.05,24.63,29.59,25.57,22.49,23.45,30.56,28.73,25.34,29.99,26.52,23.36,26.78,22.51,22.83,22.2,25.8,26.56,28.12,23.42,30.1,21.7,23.92,25.48,22.95,17.67,25.23,16.42,26.39,23.23,29.42,18.81,29.56
