Rainfall at,MONEYDIG
,
Station no,6238/5,
,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889
January,,0.85,2.33,5.26,5.69,2.64,5.54,3.12,2.93,3.43,
February,,4.79,2.97,4.13,4.28,4.76,2.93,1.76,0.96,3.45,
March,,4.44,2.76,2.20,4.13,2.42,2.66,1.64,2.77,1.77,
April,,1.52,2.63,1.84,1.45,2.71,2.14,2.35,2.00,2.68,
May,,2.86,2.47,2.29,3.25,2.91,2.96,2.14,2.56,2.83,
June,,4.12,3.54,2.37,0.83,0.60,2.46,0.97,3.83,0.61,
July,,2.51,8.23,2.68,2.85,1.59,2.94,3.22,5.57,3.74,
August,,4.48,3.12,5.73,3.76,2.06,1.62,2.99,4.20,6.95,
September,,2.13,4.36,5.60,3.62,5.72,3.61,3.36,1.42,3.36,
October,,4.66,2.63,4.15,5.04,4.36,4.00,3.17,2.44,4.36,
November,,4.69,6.68,4.70,5.12,1.86,3.38,2.16,4.29,2.48,
December,,3.36,4.05,3.36,4.36,2.98,6.01,3.40,3.59,3.25,
Total,,40.41,45.77,44.31,44.38,34.61,40.25,30.28,36.56,38.91,
Calc annual,0.00,40.41,45.77,44.31,44.38,34.61,40.25,30.28,36.56,38.91,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
