"STONE, ALLEYNE'S GRAMMAR SCHOOL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4051,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,2.14,2.87,2.67,6.00,1.85,4.07,
February,,,,,,3.82,2.79,1.57,2.84,0.51,0.50,
March,,,,,,1.06,1.05,2.85,1.75,0.46,2.93,
April,,,,,,1.43,1.70,2.22,2.18,0.51,2.67,
May,,,,,,4.22,3.20,1.61,0.54,1.82,2.09,
June,,,,,,0.06,2.48,4.71,4.08,1.68,1.46,
July,,,,,,2.91,2.82,3.90,1.69,2.07,6.32,
August,,,,,,2.35,2.52,3.84,3.43,3.94,3.30,
September,,,,,,3.95,1.28,3.45,1.37,1.01,3.19,
October,,,,,3.86,4.61,2.15,1.84,4.23,3.87,3.66,
November,,,,,1.75,1.55,4.77,2.81,4.46,6.87,3.59,
December,,,,,2.52,1.94,0.63,1.51,2.79,4.46,3.01,
Total,,,,,,30.04,28.26,32.98,35.36,29.05,36.79,
Calc annual,0.00,0.00,0.00,0.00,8.13,30.04,28.26,32.98,35.36,29.05,36.79,
Difference,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,
