"DUNFANAGHY HORN HEAD HO",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6260,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.52,1.68,3.20,5.10,3.26,4.70,4.10,3.05,,,,
February,6.14,4.04,3.24,3.38,7.34,3.90,5.42,2.46,,,,
March,2.43,1.76,4.08,4.41,4.54,1.95,2.44,3.44,,,,
April,2.52,2.17,3.40,5.95,2.90,3.84,4.52,3.76,,,,
May,2.73,1.04,1.36,3.20,2.45,1.83,6.66,3.85,,,,
June,4.13,2.07,5.39,3.16,1.38,1.13,1.90,3.02,,,,
July,3.62,2.23,5.32,1.92,3.57,4.53,2.29,1.89,,,,
August,6.87,2.92,4.88,1.75,3.03,3.15,3.34,5.72,,,,
September,0.89,2.34,2.36,4.34,2.26,2.48,2.20,3.02,,,,
October,2.28,2.97,3.57,2.68,2.10,2.85,7.16,6.66,,,,
November,4.31,5.52,5.46,6.51,7.09,3.46,5.46,7.40,,,,
December,2.62,7.40,6.68,5.42,7.19,7.79,4.92,4.98,,,,
Total,44.06,36.14,48.94,47.82,47.11,41.61,50.41,49.25,,,,
Calc annual,44.06,36.14,48.94,47.82,47.11,41.61,50.41,49.25,0.00,0.00,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,,
