"RAYNE (STANEWAY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1305,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,1.20,2.54,1.67,2.52,1.19,3.15,1.67,1.75,
February,,,,3.09,0.71,2.15,2.19,3.46,1.29,0.53,0.48,
March,,,,1.56,0.77,1.02,0.07,1.85,2.48,0.04,1.34,
April,,,,1.52,2.73,1.39,3.45,2.23,0.92,1.96,2.34,
May,,,,1.33,4.48,2.36,1.01,0.92,1.81,1.38,2.22,
June,,,,0.46,3.32,0.39,3.05,3.36,2.86,0.40,1.17,
July,,,,1.09,3.33,2.42,2.52,2.73,1.51,1.56,2.14,
August,,,,1.54,2.03,2.82,1.08,3.31,2.08,1.30,2.80,
September,,,,1.89,2.81,2.03,0.82,4.30,0.52,0.68,4.28,
October,,,,4.63,3.86,2.72,2.17,1.72,3.34,2.82,1.12,
November,,,,1.97,2.83,1.62,4.04,2.76,2.27,4.51,3.72,
December,,,,2.17,2.23,1.74,0.53,2.55,2.62,4.30,2.26,
Total,,,,22.45,31.64,22.33,23.45,30.38,24.85,21.15,25.62,
Calc annual,0.00,0.00,0.00,22.45,31.64,22.33,23.45,30.38,24.85,21.15,25.62,
Difference,NaN,NaN,NaN,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,
