Rainfall at,BURY ST EDMUNDS WESTLEY
,
Station no,1390,
,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899
January,2.04,2.22,1.16,1.85,1.83,2.87,1.51,1.99,1.14,2.09,
February,1.02,0.06,2.61,3.05,1.73,0.23,0.83,2.33,0.95,1.11,
March,3.06,1.69,1.35,0.32,0.80,1.93,3.78,2.73,2.11,1.23,
April,0.80,0.64,1.62,0.08,1.27,1.33,0.85,2.07,1.48,2.18,
May,2.22,2.67,1.84,1.03,2.68,0.88,0.61,1.26,2.84,2.38,
June,2.26,0.80,3.65,1.41,2.43,0.52,3.20,2.94,3.37,1.23,
July,5.27,3.50,2.74,3.79,3.25,4.39,2.07,0.73,1.72,2.72,
August,2.16,3.77,2.77,2.06,3.17,4.08,3.07,4.76,1.80,1.02,
September,0.60,1.16,3.86,1.18,1.41,0.58,6.32,2.93,0.20,2.48,
October,1.82,4.12,5.57,2.80,2.22,2.34,3.24,0.85,1.83,1.89,
November,2.84,1.88,1.62,3.12,2.49,2.66,1.15,1.09,2.33,2.91,
December,0.75,3.02,1.41,1.94,2.29,1.97,3.82,1.71,2.49,1.48,
Total,24.84,25.53,30.20,22.63,25.57,23.78,30.45,25.39,22.26,22.72,
Calc annual,24.84,25.53,30.20,22.63,25.57,23.78,30.45,25.39,22.26,22.72,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,
