"HEADINGLEY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,,
January,1.59,0.75,1.19,0.47,6.61,2.63,2.02,2.02,2.02,1.10,,
February,1.62,1.60,0.24,3.31,2.65,4.11,3.51,5.16,2.13,,,
March,0.48,2.27,1.13,2.00,2.31,4.85,2.02,1.21,1.90,0.90,,
April,2.02,1.48,3.03,1.80,1.98,3.62,2.10,2.54,2.86,1.66,,
May,3.41,2.65,1.19,1.83,1.97,3.14,1.18,1.07,2.78,1.32,,
June,4.64,2.34,2.88,3.37,1.55,3.03,3.37,2.02,3.68,5.43,,
July,4.82,3.76,1.80,1.33,4.07,0.78,3.30,3.93,3.34,,,
August,2.22,2.08,3.59,2.13,2.02,0.97,2.02,1.10,3.28,,,
September,4.85,2.64,0.31,2.02,2.68,2.78,2.02,3.57,-999.00,,,
October,0.49,3.17,2.08,2.02,0.88,2.02,2.45,2.02,-999.00,,,
November,3.08,3.79,3.11,3.98,2.24,4.04,6.58,2.96,1.90,,,
December,2.33,2.56,3.71,6.46,2.18,0.97,3.93,5.88,0.92,,,
Total,31.55,29.09,24.26,30.72,31.14,32.94,34.50,33.48,29.64,-999.00,,
Calc annual,31.55,29.09,24.26,30.72,31.14,32.94,34.50,33.48,24.81,10.41,,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,4.83,-1009.41,,
