"GREENWICH OBSERVATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,17,,,,,,,,,,,
,,,,,,,,,,,,
,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,,
January,1.90,2.40,0.60,1.50,1.00,1.10,0.30,1.20,4.30,0.40,,
February,0.60,0.00,1.10,3.50,2.50,1.00,1.90,0.70,1.10,1.30,,
March,1.50,3.90,1.50,1.50,1.90,1.40,1.90,2.60,1.00,0.70,,
April,1.60,2.00,2.90,2.00,2.10,2.00,1.10,1.30,2.40,4.80,,
May,4.00,2.40,2.10,0.80,4.20,3.30,2.70,2.60,1.70,0.60,,
June,2.30,2.40,0.90,1.20,3.80,0.80,1.10,0.70,2.20,1.70,,
July,4.80,3.10,4.50,3.60,2.00,0.10,2.60,1.40,7.00,4.20,,
August,1.90,2.10,2.00,3.00,4.40,2.70,1.90,1.20,4.20,4.50,,
September,2.40,3.70,1.50,1.00,3.50,2.80,3.40,3.90,2.60,3.60,,
October,2.90,2.60,4.00,4.40,2.60,3.00,1.90,4.40,1.50,1.90,,
November,2.00,4.70,4.10,1.80,4.30,3.20,2.80,1.30,1.00,1.40,,
December,1.80,5.20,2.50,2.80,4.00,3.20,1.40,3.60,2.50,0.10,,
Total,27.70,34.50,27.70,27.10,36.30,24.60,23.00,24.90,31.50,25.20,,
Calc annual,27.70,34.50,27.70,27.10,36.30,24.60,23.00,24.90,31.50,25.20,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
