"SANDHURST",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,,
January,1.49,1.75,0.29,,1.24,1.04,,0.90,4.40,,,
February,0.56,0.10,1.58,,3.50,1.84,,,0.70,,,
March,0.15,3.16,1.02,1.05,,0.21,0.28,3.06,0.80,,,
April,1.63,2.42,2.62,0.38,,2.40,1.11,1.10,2.30,,,
May,2.55,1.77,1.50,,6.16,2.00,,1.55,2.12,0.72,,
June,2.07,1.30,0.74,1.46,3.32,1.56,2.05,1.10,1.94,2.30,,
July,2.20,4.83,2.64,3.16,1.47,,1.50,0.86,5.50,4.05,,
August,3.02,2.40,0.20,1.90,1.88,2.24,1.54,2.04,3.70,3.07,,
September,2.71,4.35,1.18,2.20,3.78,3.52,5.00,4.56,3.24,3.62,,
October,2.65,3.36,4.70,2.70,3.08,,,3.49,,1.79,,
November,1.54,5.40,3.98,0.62,3.32,2.90,4.74,1.74,1.10,1.20,,
December,2.00,6.48,1.70,2.19,3.41,4.30,0.86,3.28,2.17,,,
Total,22.57,37.32,22.15,,,,,,,,,
Calc annual,22.57,37.32,22.15,15.66,31.16,22.01,17.08,23.68,27.97,16.75,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
