"MOSS LOCK NR ROCHDALE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,,
January,,,,,,1.55,-999.00,2.15,2.70,0.31,,
February,,,,,,1.05,2.20,0.60,1.25,1.20,,
March,,,,,,0.80,0.05,3.30,0.90,0.05,,
April,,,,,,0.95,1.30,0.40,3.50,2.70,,
May,,,,,,3.35,0.15,1.05,1.00,0.70,,
June,,,,,,2.75,0.55,2.05,1.15,2.20,,
July,,,,,,0.80,2.75,1.15,9.40,2.75,,
August,,,,,,3.25,1.95,2.75,4.95,6.15,,
September,,,,,,1.60,1.55,2.05,2.40,4.45,,
October,,,,,,4.10,3.35,3.55,2.40,2.75,,
November,,,,,,4.78,1.80,3.15,4.30,2.35,,
December,,,,,,1.80,2.20,4.15,4.45,0.35,,
Total,,,,,,26.78,18.70,26.35,38.40,25.96,,
Calc annual,0.00,0.00,0.00,0.00,0.00,26.78,17.85,26.35,38.40,25.96,,
Difference,NaN,NaN,NaN,NaN,NaN,-0.00,0.85,0.00,0.00,-0.00,,
