"BETLEY HALL (CREWE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4050,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,1.91,0.62,3.09,2.88,1.85,3.88,,,,,,
February,2.62,1.82,0.94,1.24,1.52,2.63,,,,,,
March,0.88,1.31,4.06,5.06,3.11,1.35,,,,,,
April,2.72,1.04,0.27,3.32,1.09,0.99,,,,,,
May,2.22,0.74,2.26,2.19,2.27,2.01,,,,,,
June,1.48,2.74,4.26,1.91,1.55,1.65,,,,,,
July,3.89,0.82,2.99,1.54,4.43,5.39,,,,,,
August,4.72,2.31,4.96,2.42,4.47,2.72,,,,,,
September,0.52,2.37,1.82,1.69,1.69,0.61,,,,,,
October,2.11,2.43,2.62,2.20,1.42,1.83,,,,,,
November,5.28,2.48,2.71,1.94,3.15,2.53,,,,,,
December,3.70,4.74,2.11,1.58,5.93,4.91,,,,,,
Total,32.05,23.42,32.09,27.97,32.48,30.50,,,,,,
Calc annual,32.05,23.42,32.09,27.97,32.48,30.50,0.00,0.00,0.00,0.00,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
