CHESTERFIELD-WHISPERING-WELL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK332694,Long,-1.5042248,Lat,53.22062,Elevation,575,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2715/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.51,2.01,6.18,1.98,5.27,2.7,2.89,2.01,2.89,1.76,4.18,6.35,3.83,5.69,2.63,3.62,3.01,5.22,3.85,2.27,2.93,3.24,7.33,1.56,1.02,3.17,3.07,0.83,2.72,2.86,5.4,2.16,3.4,2.94,4.66
February,,,,,,,2.19,1.8,3.54,0.66,0.64,3.5,0.23,3.56,0.36,3.66,2.86,5.1,0.92,2.04,2.59,3.38,1.16,2.01,1.55,2.75,3.96,3.09,1.98,1.42,5.89,4.78,0.54,2.14,2.93,2.59,1.15,2.96,,0.06,3.14
March,,,,,,,1.03,4,3.11,0.06,3.08,0.24,1.74,2.87,3.64,1,2.36,3.12,0.28,2.14,1.94,4.24,2.28,0.94,0.2,0.66,1.19,6.61,1.26,1.35,1.28,4.78,2,1.97,2.79,3.08,1.28,2.56,2.51,1.79,2.31
April,,,,,,,2.48,2.43,1.07,1.25,2.68,4.5,4.1,1.2,2.55,3.31,1.81,2.32,0.21,1.82,2.34,1.55,1.55,1.59,2.4,2.04,1.39,3.04,1.91,2.67,2.76,1.9,2.02,3.22,0.44,0.91,2.3,0.09,1.03,3.98,1.54
May,,,,,,,3.33,1.23,0.75,2.66,1.43,3.84,6.13,1.81,1.64,0.3,0.53,3.46,2.71,1.55,1.52,3.42,5.83,3.43,2.46,2.57,2,2.44,2.05,2.08,1.64,3.83,2.52,2.27,3.25,3.01,0.89,1.52,2.89,1.12,1.68
June,,,,,,,2.59,3.8,3.22,1.65,1.59,4.05,0.94,2.4,0.77,4.28,3.53,1.79,2.26,2.21,0.75,0.24,1.08,1.69,2.99,3.34,4.89,1.87,4.35,1.05,1.19,1.1,2.45,2.19,3.4,3.56,3.34,1.32,5.18,1.08,1.33
July,,,,,,,1.8,2.43,1.07,2.08,5.8,3.89,4.76,2.07,1.24,0.75,5.31,2.96,3.43,5.71,3.07,4.45,2.34,1.47,3.77,2.41,2.68,2.43,1.33,4.56,2.02,1.07,2.26,3.26,2.37,1.02,4.81,4.21,5.33,1.99,3.71
August,,,,,,,2.88,3.98,3.51,2.33,3.4,6.3,2.69,0.66,2,2.1,1.35,1,1.35,2.2,0.38,3.62,3.18,2.23,3.37,2.94,6.08,0.6,5.03,1.5,4,4.48,2.46,2.86,4.37,0.73,6.44,4.84,2.14,1.04,5.32
September,,,,,,,1.59,4.49,0.37,1.22,5.33,3.69,2.2,1.17,2.02,4.27,3.15,1.32,2.42,1.63,1.74,0.39,1.76,3.24,4.85,1.25,4.5,2.15,1.91,0.98,3.77,2.7,2.24,1.97,3.24,1.09,3.7,6.62,3.56,0.07,4.46
October,,,,,,,3.56,2.92,5.5,4,3.72,0.79,4.06,6.08,2.58,5.9,3.52,3.18,4.31,4.17,4.7,3.29,2.21,2.39,4.14,5.14,1.31,0.51,1.91,4.09,1.16,0.98,3.82,2.32,3.82,2.27,2.15,1.93,3.01,2.41,6.84
November,,,,,,,5.33,2.88,4.78,7.35,3.9,5.09,2.82,1.85,1.92,5.99,3.59,2.22,4.16,4.79,7.05,3.84,1.27,2.96,5.69,0.5,6.95,3.06,1.72,4.28,4.82,8.97,1.75,1.59,6.43,3.25,0.78,2.69,0.82,4.48,4.79
December,,,,,,,1.43,2.71,2.56,7.22,3.36,1.26,1.79,0.46,5.98,4.78,2.84,4.38,4.46,2.11,2.84,1.28,2.73,1.47,3.11,2.47,4.07,2.84,4.39,3.52,1.91,3.41,2.97,1.33,3.83,3.35,5.04,2.93,4.62,5.18,3.64
Total,,,,,,,31.72,34.68,35.66,32.46,40.2,39.85,34.35,26.14,27.59,38.1,35.03,37.2,30.34,36.06,31.55,33.32,28.4,28.64,38.38,28.34,41.95,31.88,35.17,29.06,31.46,41.17,28.1,25.95,39.59,27.72,37.28,33.83,,26.14,43.42
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 2830 WHISPERING WELL Start 1926 end 1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is Whispering Well. Stated altitude is 40 ft too high or NGR is 100m SW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
