"CHESTERFIELD (WHISPERING WELL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2715/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,3.51,2.01,6.18,1.98,5.27,
February,,,,,,,2.19,1.80,3.54,0.66,0.64,
March,,,,,,,1.03,4.00,3.11,0.06,3.08,
April,,,,,,,2.48,2.43,1.07,1.25,2.68,
May,,,,,,,3.33,1.23,0.75,2.66,1.43,
June,,,,,,,2.59,3.80,3.22,1.65,1.59,
July,,,,,,,1.80,2.43,1.07,2.08,5.80,
August,,,,,,,2.88,3.98,3.51,2.33,3.40,
September,,,,,,,1.59,4.49,0.37,1.22,5.33,
October,,,,,,,3.56,2.92,5.50,4.00,3.72,
November,,,,,,,5.33,2.88,4.78,7.35,3.90,
December,,,,,,,1.43,2.71,2.56,7.22,3.36,
Total,,,,,,,31.72,34.68,35.66,32.46,40.20,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,31.72,34.68,35.66,32.46,40.20,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,
