"RIVINGTON GREAT HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3003,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.53,7.42,3.33,5.01,3.66,3.10,4.53,4.36,10.54,1.85,7.19,
February,3.63,0.42,5.28,5.80,1.22,6.06,4.75,2.24,4.81,1.35,0.50,
March,3.99,3.66,2.74,1.98,1.65,2.27,1.82,5.30,3.00,2.02,4.09,
April,6.00,2.35,2.70,3.89,2.08,2.79,1.96,3.66,1.38,1.45,2.81,
May,8.44,3.16,2.30,4.39,6.24,4.90,3.53,1.68,1.52,3.40,2.24,
June,3.03,0.89,4.52,1.86,3.99,0.16,3.00,4.97,6.73,2.31,3.96,
July,6.99,2.24,5.97,5.84,5.84,3.36,4.25,4.52,3.27,4.82,7.99,
August,2.90,8.11,5.50,7.00,9.57,4.27,4.36,6.46,8.65,6.77,9.93,
September,4.09,2.24,5.90,6.02,5.44,5.19,5.34,7.62,1.75,2.71,3.86,
October,1.60,3.76,0.96,7.50,6.13,5.89,3.39,5.02,6.00,8.42,6.97,
November,2.44,3.50,4.12,5.71,3.26,4.21,6.90,5.81,7.45,8.75,8.48,
December,2.64,6.93,4.71,5.40,7.18,2.63,2.38,1.59,3.17,12.77,4.46,
Total,50.28,44.68,48.03,60.40,56.26,44.83,46.21,53.23,58.27,56.62,62.48,
Calc annual,50.28,44.68,48.03,60.40,56.26,44.83,46.21,53.23,58.27,56.62,62.48,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,
