STAUNTON,,,,,,,,,,,,
Grid ref,SO791292,Long,-2.305576,Lat,51.960885,,,,,,,
Station no,2136/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,4.84,,
February,,,,,,,,,,2.31,,
March,,,,,,,,,,1.50,,
April,,,,,,,,,,1.10,,
May,,,,,,,,,0.58,1.47,,
June,,,,,,,,,0.88,2.39,,
July,,,,,,,,,1.85,2.75,,
August,,,,,,,,,1.04,2.78,,
September,,,,,,,,,0.06,4.03,,
October,,,,,,,,,2.06,6.21,,
November,,,,,,,,,4.51,5.25,,
December,,,,,,,,,5.08,2.30,,
Total,,,,,,,,,,36.93,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.06,36.93,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
